grid_id,grid_row,grid_col,lon_center,lat_center,p_s2_mean,p_s2_median,p_s2_std,p_s2_valid_ratio,p_viirs_mean,p_viirs_median,p_viirs_std,p_viirs_valid_ratio,viirs_loss_rate_mean,viirs_loss_rate_median,p_fused,fusion_source,disagreement,uncertainty,evidence_type,p_s2_low_quality,p_viirs_low_quality
1036,22,23,37.565549462233065,47.1492674057218,,,,0.0,0.704264760017395,0.704264760017395,0.0,0.25,0.9301133751869202,0.9301133751869202,0.704264760017395,viirs_only,,0.2625,single_source,True,False
1037,22,24,37.57214253123124,47.14934978924032,,,,0.0,0.7220022678375244,0.7220022678375244,0.0,0.25,0.9594438672065735,0.9594438672065735,0.7220022678375244,viirs_only,,0.2625,single_source,True,False
1038,22,25,37.57873562933143,47.149431793417946,0.013851000927388668,0.0,0.052266497164964676,0.4112,0.7224202156066895,0.7224202156066895,0.0,0.25,0.9601222276687622,0.9601222276687622,0.16050496465943379,both,0.7085692146793008,0.6968184502755106,s2_low_viirs_high,False,False
1039,22,26,37.585328756399484,47.14951341825044,0.008916933089494705,0.0,0.028267187997698784,1.0,0.7010564804077148,0.7010564804077148,0.0,0.25,0.9250087141990662,0.9250087141990662,0.12683292531659723,both,0.6921395473182201,0.596997683122754,s2_low_viirs_high,False,False
1040,22,27,37.59192191230125,47.14959466373357,0.01152321882545948,0.0,0.028032589703798294,1.0,0.7058042883872986,0.7058042883872986,0.0,0.25,0.9326051473617554,0.9326051473617554,0.14327462378045555,both,0.6942810695618391,0.5984967486932873,s2_low_viirs_high,False,False
1041,22,28,37.59851509690256,47.149675529863124,0.00930772628635168,0.0,0.020795265212655067,1.0,0.7070674300193787,0.7070674300193787,0.0,0.25,0.9346121549606323,0.9346121549606323,0.1308814292306337,both,0.697759703733027,0.6009317926131188,s2_low_viirs_high,False,False
1042,22,29,37.60510831006925,47.14975601663492,0.025770924985408783,0.0009917686693370342,0.04636035114526749,0.9216,0.7092607021331787,0.7092607021331787,0.0,0.25,0.93819659948349,0.93819659948349,0.20257110928739,both,0.6834897771477699,0.6027028440034389,s2_low_viirs_high,False,False
1043,22,30,37.61170155166716,47.14983612404479,0.01463986188173294,0.0,0.035013750195503235,0.4864,0.708397388458252,0.708397388458252,0.0,0.25,0.9367812275886536,0.9367812275886536,0.15965155936083558,both,0.693757526576519,0.6751702686035633,s2_low_viirs_high,False,False
1044,22,31,37.618294821562124,47.14991585208857,0.012949835509061813,0.0,0.03246812894940376,0.176,0.7081537842750549,0.7081537842750549,0.0,0.25,0.9363915324211121,0.9363915324211121,0.1514078168151806,both,0.6952039487659931,0.7227427641361952,s2_low_viirs_high,True,False
1045,22,32,37.62488811961997,47.14999520076214,0.004595656413584948,0.0,0.01523879449814558,0.1808,0.7247408628463745,0.7247408628463745,0.0,0.25,0.9641488194465637,0.9641488194465637,0.09930523655603131,both,0.7201452064327896,0.7394816445029526,s2_low_viirs_high,True,False
1046,22,33,37.6314814457065,47.1500741700614,0.010106084868311882,0.0,0.02558629773557186,0.9648,0.7227121591567993,0.7227121591567993,0.0,0.25,0.960828423500061,0.960828423500061,0.1402454815092166,both,0.7126060742884874,0.6166042520019412,s2_low_viirs_high,False,False
1047,22,34,37.63807479968756,47.15015275998226,0.0343681275844574,0.00772905396297574,0.06963051110506058,1.0,0.7073534727096558,0.7073534727096558,0.0,0.25,0.935107946395874,0.935107946395874,0.2267868742772302,both,0.6729853451251984,0.5835897415876388,s2_low_viirs_high,False,False
1048,22,35,37.64466818142894,47.15023097052063,0.03007230907678604,0.0,0.07180272042751312,1.0,0.6207525134086609,0.6207525134086609,0.0,0.25,0.8090286254882812,0.8090286254882812,0.1838562009384716,both,0.5906802043318748,0.5259761430323124,s2_low_viirs_high,False,False
1049,22,36,37.65126159079648,47.15030880167247,0.0406431145966053,0.008311426267027855,0.06401149183511734,1.0,0.5203658938407898,0.5203658938407898,0.0,0.25,0.6647627353668213,0.6647627353668213,0.17654072346858002,both,0.4797227792441845,0.4483059454709291,s2_low_viirs_high,False,False
1050,22,37,37.657855027655955,47.15038625343376,0.4824017584323883,0.6187331080436707,0.29233041405677795,1.0,0.4875563085079193,0.4875563085079193,0.0,0.25,0.6193279027938843,0.6193279027938843,0.48497863400113755,both,0.005154550075531006,0.1161081850528717,both_low,False,False
1051,22,38,37.6644484918732,47.15046332580047,0.20776894688606262,0.17818386852741241,0.1894053816795349,1.0,0.3375196158885956,0.3375196158885956,0.0,0.25,0.4061444401741028,0.4061444401741028,0.2676855777586932,both,0.12975066900253296,0.20332546830177306,both_low,False,False
1052,22,39,37.671041983314005,47.150540018768616,0.05111854150891304,0.011948457919061184,0.0817851573228836,1.0,0.2546953558921814,0.2546953558921814,0.0,0.25,0.2688038647174835,0.2688038647174835,0.119472940570075,both,0.20357681438326836,0.25500377006828784,both_low,False,False
1053,22,40,37.67763550184416,47.15061633233422,0.1611088514328003,0.049083638936281204,0.205433189868927,1.0,0.2813728451728821,0.2813728451728821,0.0,0.25,0.31943467259407043,0.31943467259407043,0.2152050170807751,both,0.12026399374008179,0.19668479561805724,both_low,False,False
1054,22,41,37.684229047329474,47.15069226649334,0.3461029827594757,0.4365147054195404,0.23967266082763672,1.0,0.19446472823619843,0.19446472823619843,0.0,0.25,0.13824278116226196,0.13824278116226196,0.26332945399194996,both,0.15163825452327728,0.21864677816629408,both_low,False,False
1055,22,42,37.69082261963573,47.15076782124203,0.0014102746499702334,0.0,0.01178605854511261,1.0,0.15260621905326843,0.15260621905326843,0.0,0.25,0.03231225907802582,0.03231225907802582,0.01569749571594548,both,0.1511959444032982,0.21833716108230872,both_low,False,False
1056,22,43,37.69741621862871,47.15084299657639,0.07662923634052277,0.0,0.20305752754211426,1.0,0.0870441272854805,0.0870441272854805,0.0,0.25,-0.20265339314937592,-0.20265339314937592,0.08168558695724246,both,0.010414890944957733,0.1197904236614704,both_low,False,False
1057,22,44,37.70400984417421,47.1509177924925,0.10390721261501312,0.0009908044012263417,0.1892327219247818,1.0,0.3094070255756378,0.3094070255756378,0.0,0.25,0.2904745936393738,0.2904745936393738,0.18562093809626118,both,0.2054998129606247,0.2563498690724373,both_low,False,False
1058,22,45,37.71060349613799,47.150992208986516,0.09546396881341934,0.07419171929359436,0.09467016905546188,1.0,0.39687380194664,0.39687380194664,0.0,0.25,0.493885338306427,0.493885338306427,0.20856604483243651,both,0.3014098331332207,0.32348688319325447,both_low,False,False
1059,22,46,37.71719717438585,47.151066246054576,0.1958504319190979,0.20518893003463745,0.11006946116685867,0.912,0.24942165613174438,0.24942165613174438,0.0,0.5,0.2523009181022644,0.2523009181022644,0.22147927497753944,both,0.053571224212646484,0.12569985694885252,both_low,False,False
1060,23,1,37.42037629829402,47.151856555675906,0.28881406784057617,0.0,0.3532000184059143,0.56,0.10485824197530746,0.10485824197530746,0.0,0.25,-0.09237131476402283,-0.09237131476402283,0.17905519620994687,both,0.1839558258652687,0.30726907810568804,both_low,False,False
1061,23,2,37.426969248833224,47.15194729776942,0.3322746455669403,0.44578301906585693,0.20436637103557587,1.0,0.15578210353851318,0.15578210353851318,0.0,0.25,0.06105762720108032,0.06105762720108032,0.23255613106148898,both,0.17649254202842712,0.236044779419899,both_low,False,False
1062,23,3,37.43356223143452,47.15203766056116,0.5111598372459412,0.5446561574935913,0.12481647729873657,1.0,0.23141798377037048,0.23141798377037048,0.0,0.25,0.211090087890625,0.211090087890625,0.3594303380351495,both,0.2797418534755707,0.30831929743289943,s2_high_viirs_low,False,False
1063,23,4,37.44015524596381,47.15212764404648,0.46335551142692566,0.4876983165740967,0.16210666298866272,1.0,0.29257112741470337,0.29257112741470337,0.0,0.25,0.29339125752449036,0.29339125752449036,0.37404900625485743,both,0.1707843840122223,0.23204906880855558,both_low,False,False
1064,23,5,37.44674829228698,47.152217248220694,0.5162724852561951,0.5184224843978882,0.09393282234668732,1.0,0.17461340129375458,0.17461340129375458,0.0,0.25,0.10902760922908783,0.10902760922908783,0.32211210837470017,both,0.3416590839624405,0.3516613587737083,s2_high_viirs_low,False,False
1065,23,6,37.45334137026993,47.15230647307918,0.4841199219226837,0.4851270914077759,0.07042563706636429,1.0,0.18432532250881195,0.18432532250881195,0.0,0.25,0.11254650354385376,0.11254650354385376,0.3153061974400408,both,0.29979459941387177,0.3223562195897102,both_low,False,False
1066,23,7,37.45993447977853,47.1523953186173,0.4419251084327698,0.46820810437202454,0.1273350566625595,1.0,0.2723492383956909,0.2723492383956909,0.0,0.25,0.28809496760368347,0.28809496760368347,0.3525054324670795,both,0.16957587003707886,0.2312031090259552,both_low,False,False
1067,23,8,37.466527620678654,47.15248378483047,0.3256751596927643,0.36866673827171326,0.16661228239536285,1.0,0.32975542545318604,0.32975542545318604,0.0,0.25,0.3924439251422882,0.3924439251422882,0.32771203778269786,both,0.004080265760421753,0.11535618603229522,both_low,False,False
1068,23,9,37.47312079283619,47.1525718717141,0.2353304922580719,0.23079310357570648,0.1861068159341812,1.0,0.4222472906112671,0.4222472906112671,0.0,0.25,0.5309145450592041,0.5309145450592041,0.3216926703532012,both,0.1869167983531952,0.2433417588472366,both_low,False,False
1069,23,10,37.479713996117,47.15265957926362,0.13963583111763,0.1431700587272644,0.12429265677928925,1.0,0.5021461844444275,0.5021461844444275,0.0,0.25,0.6399941444396973,0.6399941444396973,0.28805144395931137,both,0.3625103533267975,0.3662572473287582,s2_low_viirs_high,False,False
1070,23,11,37.48630723038694,47.15274690747451,0.10631555318832397,0.051298610866069794,0.1260761022567749,1.0,0.542883038520813,0.542883038520813,0.0,0.25,0.6954923868179321,0.6954923868179321,0.27319085314888664,both,0.436567485332489,0.41809723973274227,s2_low_viirs_high,False,False
1071,23,12,37.4929004955119,47.15283385634222,0.03359530493617058,0.007699951529502869,0.04990989714860916,1.0,0.5673540830612183,0.5673540830612183,0.0,0.25,0.7293724417686462,0.7293724417686462,0.1759449449086885,both,0.5337587781250477,0.4861311446875333,s2_low_viirs_high,False,False
1072,23,13,37.49949379135771,47.152920425862256,0.084525927901268,0.011774159967899323,0.13133497536182404,1.0,0.5408948063850403,0.5408948063850403,0.0,0.25,0.6933466792106628,0.6933466792106628,0.2480164952382907,both,0.4563688784837723,0.43195821493864056,s2_low_viirs_high,False,False
1073,23,14,37.50608711779023,47.153006616030154,0.09002506732940674,0.02424163930118084,0.14090216159820557,1.0,0.5060650706291199,0.5060650706291199,0.0,0.25,0.6454136967658997,0.6454136967658997,0.24148893886680156,both,0.41604000329971313,0.40372800230979916,s2_low_viirs_high,False,False
1074,23,15,37.512680474675314,47.15309242684142,0.11593271791934967,0.0324852354824543,0.15670998394489288,1.0,0.5997644066810608,0.5997644066810608,0.0,0.25,0.7761932015419006,0.7761932015419006,0.3071409552312154,both,0.4838316887617111,0.4511821821331978,s2_low_viirs_high,False,False
1075,23,16,37.519273861878816,47.15317785829162,0.033384088426828384,0.0,0.07716698944568634,1.0,0.6653558611869812,0.6653558611869812,0.0,0.25,0.8698775768280029,0.8698775768280029,0.20763609662292298,both,0.6319717727601528,0.554880240932107,s2_low_viirs_high,False,False
1076,23,17,37.52586727926656,47.153262910376334,0.0033152950927615166,0.0,0.018601207062602043,1.0,0.6878352165222168,0.6878352165222168,0.0,0.25,0.9044508934020996,0.9044508934020996,0.07886022041795696,both,0.6845199214294553,0.5916639450006187,s2_low_viirs_high,False,False
1077,23,18,37.5324607267044,47.153347583091154,0.013768820092082024,0.0,0.03563778102397919,1.0,0.6861191987991333,0.6861191987991333,0.0,0.25,0.9014082551002502,0.9014082551002502,0.14871401282980132,both,0.6723503787070513,0.5831452650949358,s2_low_viirs_high,False,False
1078,23,19,37.53905420405817,47.153431876431696,0.01931130141019821,0.0,0.04639146849513054,1.0,0.6720234751701355,0.6720234751701355,0.0,0.25,0.8794451355934143,0.8794451355934143,0.1672690961886411,both,0.6527121737599373,0.569398521631956,s2_low_viirs_high,False,False
1079,23,20,37.54564771119369,47.15351579039359,0.009391158819198608,0.0,0.031751178205013275,1.0,0.6956939101219177,0.6956939101219177,0.0,0.25,0.9166280031204224,0.9166280031204224,0.12832643957756315,both,0.6863027513027191,0.5929119259119033,s2_low_viirs_high,False,False
1080,23,21,37.55224124797679,47.153599324972504,0.003244680818170309,0.0,0.012230314314365387,0.7904,0.7029233574867249,0.7029233574867249,0.0,0.25,0.9279378056526184,0.9279378056526184,0.08068209425693808,both,0.6996786766685545,0.6337150736679882,s2_low_viirs_high,False,False
1081,23,22,37.5588348142733,47.15368248016408,0.009002817794680595,0.0,0.02642291784286499,0.1936,0.7066414952278137,0.7066414952278137,0.0,0.25,0.9340115189552307,0.9340115189552307,0.12886596463941524,both,0.6976386774331331,0.7218070742031932,s2_low_viirs_high,True,False
1082,23,23,37.56542840994902,47.15376525596403,0.016774918884038925,0.0,0.03347070887684822,0.104,0.7229174375534058,0.7229174375534058,0.0,0.25,0.9609060287475586,0.9609060287475586,0.17422326089389992,both,0.7061425186693668,0.7411997630685567,s2_low_viirs_high,True,False
1083,23,24,37.57202203486979,47.15384765236808,0.011688115075230598,0.0,0.043861936777830124,0.2608,0.7149773240089417,0.7149773240089417,0.0,0.25,0.9476473927497864,0.9476473927497864,0.14693168796251072,both,0.703289208933711,0.7156824462535977,s2_low_viirs_high,False,False
1084,23,25,37.57861568890141,47.15392966937195,0.010032403282821178,0.0,0.02376585453748703,0.9968,0.7129136323928833,0.7129136323928833,0.0,0.25,0.9442534446716309,0.9442534446716309,0.13691682674614444,both,0.7028812291100621,0.6049968603770435,s2_low_viirs_high,False,False
1085,23,26,37.58520937190969,47.15401130697136,0.006027533207088709,0.0,0.017849331721663475,1.0,0.7038456201553345,0.7038456201553345,0.0,0.25,0.9295254945755005,0.9295254945755005,0.1071827349976875,both,0.6978180869482458,0.600972660863772,s2_low_viirs_high,False,False
1086,23,27,37.59180308376043,47.15409256516214,0.013422141782939434,0.0,0.03260008245706558,1.0,0.7046881914138794,0.7046881914138794,0.0,0.25,0.930809497833252,0.930809497833252,0.15267065430133356,both,0.69126604963094,0.596386234741658,s2_low_viirs_high,False,False
1087,23,28,37.59839682431944,47.15417344394003,0.007720306981354952,0.0,0.021350925788283348,1.0,0.7066242098808289,0.7066242098808289,0.0,0.25,0.9339487552642822,0.9339487552642822,0.12041001952987501,both,0.6989039028994739,0.6017327320296317,s2_low_viirs_high,False,False
1088,23,29,37.6049905934525,47.15425394330088,0.01152714341878891,0.0,0.032663751393556595,0.984,0.7089349627494812,0.7089349627494812,0.0,0.25,0.9377039670944214,0.9377039670944214,0.14422661957392885,both,0.6974078193306923,0.6030854735314846,s2_low_viirs_high,False,False
1089,23,30,37.61158439102541,47.1543340632405,0.006543981842696667,0.0,0.016526706516742706,0.0976,0.7076966762542725,0.7076966762542725,0.0,0.25,0.9356430768966675,0.9356430768966675,0.11212564025533084,both,0.7011526944115758,0.738666886088103,s2_low_viirs_high,True,False
1090,23,31,37.61817821690397,47.154413803754736,0.0,0.0,0.0,0.0144,0.7064241170883179,0.7064241170883179,0.0,0.25,0.9335736632347107,0.9335736632347107,0.046782336474370675,both,0.7064241170883179,0.7548368819618225,s2_low_viirs_high,True,False
1091,23,32,37.62477207095395,47.15449316483946,0.007691424340009689,0.0,0.019015753641724586,0.376,0.7130143046379089,0.7130143046379089,0.0,0.25,0.9447044134140015,0.9447044134140015,0.121860393375384,both,0.7053228802978992,0.6998260162085295,s2_low_viirs_high,False,False
1092,23,33,37.631365953041154,47.154572146490565,0.00494768563657999,0.0,0.015876101329922676,1.0,0.7076089382171631,0.7076089382171631,0.0,0.25,0.9378097653388977,0.9378097653388977,0.09885268988311247,both,0.7026612525805831,0.6043628768064081,s2_low_viirs_high,False,False
1093,23,34,37.637959863031334,47.15465074870396,0.023811468854546547,0.0,0.048829201608896255,1.0,0.668854832649231,0.668854832649231,0.0,0.25,0.8785098195075989,0.8785098195075989,0.18164543093677227,both,0.6450433637946844,0.564030354656279,s2_low_viirs_high,False,False
1094,23,35,37.644553800790284,47.15472897147557,0.04454720392823219,0.021759754046797752,0.053959060460329056,1.0,0.5894936323165894,0.5894936323165894,0.0,0.25,0.7649489045143127,0.7649489045143127,0.20556289951081594,both,0.5449464283883572,0.49396249987185,s2_low_viirs_high,False,False
1095,23,36,37.651147766183755,47.154806814801354,0.04077159985899925,9.508022776572034e-05,0.08074700087308884,1.0,0.48892122507095337,0.48892122507095337,0.0,0.25,0.622020423412323,0.622020423412323,0.16780937002925717,both,0.4481496252119541,0.42620473764836786,both_low,False,False
1096,23,37,37.657741759077545,47.15488427867726,0.5017210245132446,0.6729652285575867,0.3023832440376282,1.0,0.47157037258148193,0.47157037258148193,0.0,0.25,0.5971859097480774,0.5971859097480774,0.4866335389260832,both,0.030150651931762695,0.13360545635223386,s2_high_viirs_low,False,False
1097,23,38,37.66433577933739,47.15496136309928,0.02978692576289177,0.0,0.11471821367740631,1.0,0.35232415795326233,0.35232415795326233,0.0,0.25,0.4287801682949066,0.4287801682949066,0.11444275002137282,both,0.32253723219037056,0.33827606253325937,both_low,False,False
1098,23,39,37.67092982682906,47.15503806806344,0.03670045733451843,0.0,0.07801049947738647,1.0,0.2820759117603302,0.2820759117603302,0.0,0.25,0.32093971967697144,0.32093971967697144,0.10901118280797338,both,0.24537545442581177,0.2842628180980682,both_low,False,False
1099,23,40,37.677523901418326,47.155114393565725,0.09744761884212494,0.032599903643131256,0.13111191987991333,1.0,0.2834852933883667,0.2834852933883667,0.0,0.25,0.32336854934692383,0.32336854934692383,0.17128107389543648,both,0.18603767454624176,0.24272637218236923,both_low,False,False
1100,23,41,37.68411800297091,47.155190339602235,0.06497544795274734,0.0476643443107605,0.08262602984905243,1.0,0.25498175621032715,0.25498175621032715,0.0,0.25,0.2735680341720581,0.2735680341720581,0.13361231917045194,both,0.1900063082575798,0.24550441578030585,both_low,False,False
1101,23,42,37.6907121313526,47.155265906169,0.005455204751342535,0.0,0.023385917767882347,1.0,0.22701896727085114,0.22701896727085114,0.0,0.25,0.21887949109077454,0.21887949109077454,0.038587767239155676,both,0.2215637625195086,0.267594633763656,both_low,False,False
1102,23,43,37.69730628642911,47.155341093262116,0.007172772195190191,0.0,0.031011683866381645,1.0,0.1700136661529541,0.1700136661529541,0.0,0.25,0.044985152781009674,0.044985152781009674,0.037044139058378035,both,0.1628408939577639,0.22648862577043472,both_low,False,False
1103,23,44,37.70390046806621,47.15541590087768,0.2238035649061203,0.0,0.306686133146286,1.0,0.29573360085487366,0.29573360085487366,0.0,0.25,0.32627758383750916,0.32627758383750916,0.2581383151074173,both,0.07193003594875336,0.16285102516412733,both_low,False,False
1104,23,45,37.71049467612962,47.155490329011826,0.15750890970230103,0.03127532824873924,0.2506136894226074,1.0,0.35816991329193115,0.35816991329193115,0.0,0.25,0.42817145586013794,0.42817145586013794,0.24414290739709305,both,0.20066100358963013,0.25296270251274106,both_low,False,False
1105,23,46,37.71708891048508,47.15556437766069,0.03467058390378952,0.0,0.052518658339977264,0.92,0.35743647813796997,0.35743647813796997,0.0,0.5,0.4228026270866394,0.4228026270866394,0.123841671196867,both,0.32276589423418045,0.3129361259639263,both_low,False,False
1106,24,1,37.42024298583476,47.15635410360201,0.2882094383239746,0.23324765264987946,0.28723016381263733,0.5328,0.13192573189735413,0.13192573189735413,0.0,0.25,-0.006655605044215918,-0.006655605044215918,0.19875924311851645,both,0.15628370642662048,0.29197859449863434,both_low,False,False
1107,24,2,37.42683649222596,47.15644485988754,0.4956219792366028,0.5234835743904114,0.12913215160369873,1.0,0.15739449858665466,0.15739449858665466,0.0,0.25,0.04032937064766884,0.04032937064766884,0.2999306725655451,both,0.3382274806499481,0.34925923645496365,both_low,False,False
1108,24,3,37.43343003068899,47.15653523681204,0.5055314302444458,0.5795961022377014,0.18443061411380768,1.0,0.4130285382270813,0.4130285382270813,0.0,0.25,0.5016255974769592,0.5016255974769592,0.45892615704835493,both,0.0925028920173645,0.17725202441215515,s2_high_viirs_low,False,False
1109,24,4,37.440023601089706,47.156625234370836,0.4769555628299713,0.4913504719734192,0.1155092716217041,1.0,0.47971153259277344,0.47971153259277344,0.0,0.25,0.5952999591827393,0.5952999591827393,0.47833338283581694,both,0.002755969762802124,0.11442917883396148,both_low,False,False
1110,24,5,37.44661720329396,47.156714852559254,0.4417933523654938,0.44137001037597656,0.07853569835424423,1.0,0.23524057865142822,0.23524057865142822,0.0,0.25,0.20336534082889557,0.20336534082889557,0.3303904201261299,both,0.20655277371406555,0.25708694159984585,both_low,False,False
1111,24,6,37.4532108371676,47.156804091372656,0.45544853806495667,0.45378726720809937,0.03594198822975159,1.0,0.15573474764823914,0.15573474764823914,0.0,0.25,0.061273008584976196,0.061273008584976196,0.2820134422263114,both,0.29971379041671753,0.32229965329170224,both_low,False,False
1112,24,7,37.45980450257647,47.15689295080643,0.2646545469760895,0.2568637430667877,0.08460744470357895,1.0,0.24561269581317902,0.24561269581317902,0.0,0.25,0.24600616097450256,0.24600616097450256,0.2550167484258693,both,0.01904185116291046,0.12582929581403732,both_low,False,False
1113,24,8,37.4663981993864,47.15698143085595,0.14922110736370087,0.15539075434207916,0.11703374236822128,0.9968,0.2853950262069702,0.2853950262069702,0.0,0.25,0.3241029381752014,0.3241029381752014,0.20927693484108853,both,0.13617391884326935,0.20830174319028855,both_low,False,False
1114,24,9,37.47299192746322,47.157069531516655,0.022477762773633003,0.0,0.04230485111474991,0.9968,0.42775997519493103,0.42775997519493103,0.0,0.25,0.5359947085380554,0.5359947085380554,0.1159099407269756,both,0.405282212421298,0.39667754869490857,both_low,False,False
1115,24,10,37.47958568667276,47.15715725278397,0.04704180732369423,0.017516056075692177,0.06488959491252899,0.9936,0.5815961360931396,0.5815961360931396,0.0,0.25,0.7500736117362976,0.7500736117362976,0.20757542051974265,both,0.5345543287694454,0.4876480301386118,s2_low_viirs_high,False,False
1116,24,11,37.486179476880864,47.15724459465336,0.03606192022562027,0.010776430368423462,0.05692353472113609,1.0,0.6731384992599487,0.6731384992599487,0.0,0.25,0.883995532989502,0.883995532989502,0.21726310840894691,both,0.6370765790343285,0.5584536053240299,s2_low_viirs_high,False,False
1117,24,12,37.49277329795334,47.157331557120294,0.030854782089591026,0.006990697234869003,0.046319372951984406,1.0,0.663986086845398,0.663986086845398,0.0,0.25,0.8682538270950317,0.8682538270950317,0.2005264895991294,both,0.6331313047558069,0.5556919133290648,s2_low_viirs_high,False,False
1118,24,13,37.499367149756,47.15741814018026,0.08841191232204437,0.043432947248220444,0.1142265573143959,1.0,0.6244898438453674,0.6244898438453674,0.0,0.25,0.8099524974822998,0.8099524974822998,0.286536370956865,both,0.5360779315233231,0.4877545520663261,s2_low_viirs_high,False,False
1119,24,14,37.50596103215465,47.1575043438288,0.0728718563914299,0.0,0.10710426419973373,1.0,0.6470065116882324,0.6470065116882324,0.0,0.25,0.843514084815979,0.843514084815979,0.27513146536007843,both,0.5741346552968025,0.5143942587077617,s2_low_viirs_high,False,False
1120,24,15,37.512554945015125,47.15759016806142,0.037727564573287964,0.0,0.07337456941604614,1.0,0.6526013016700745,0.6526013016700745,0.0,0.25,0.8505061864852905,0.8505061864852905,0.21345789152902486,both,0.6148737370967865,0.5429116159677505,s2_low_viirs_high,False,False
1121,24,16,37.51914888820322,47.15767561287369,0.09922899305820465,0.0,0.1368017941713333,1.0,0.666071355342865,0.666071355342865,0.0,0.25,0.8708776831626892,0.8708776831626892,0.31915111413360314,both,0.5668423622846603,0.5092896535992621,s2_low_viirs_high,False,False
1122,24,17,37.525742861584725,47.15776067826117,0.010598373599350452,0.0,0.03358127549290657,1.0,0.70650315284729,0.70650315284729,0.0,0.25,0.9337719082832336,0.9337719082832336,0.13836107965085787,both,0.6959047792479396,0.5996333454735576,s2_low_viirs_high,False,False
1123,24,18,37.53233686502544,47.15784536421947,0.00808668788522482,0.0,0.03138649836182594,0.776,,,,0.0,,,0.00808668788522482,s2_only,,0.18359999999999999,single_source,False,True
1124,24,19,37.53893089839118,47.15792967074419,0.01215925719588995,0.0,0.033617693930864334,0.8768,0.6811989545822144,0.6811989545822144,0.0,0.25,0.8943955302238464,0.8943955302238464,0.1395452918934345,both,0.6690396973863244,0.599307788170427,s2_low_viirs_high,False,False
1125,24,20,37.545524961547706,47.15801359783096,0.011753124184906483,0.0,0.03262946382164955,1.0,0.7131725549697876,0.7131725549697876,0.0,0.25,0.944709837436676,0.944709837436676,0.14672955467847992,both,0.7014194307848811,0.6034936015494168,s2_low_viirs_high,False,False
1126,24,21,37.55211905436082,47.158097145475445,0.018010713160037994,0.0,0.03712603077292442,0.9232,0.7041494846343994,0.7041494846343994,0.0,0.25,0.9299200773239136,0.9299200773239136,0.17282473083763653,both,0.6861387714743614,0.604317140032053,s2_low_viirs_high,False,False
1127,24,22,37.55871317669631,47.15818031367332,0.01145680621266365,0.0,0.035212766379117966,0.9776,0.7080381512641907,0.7080381512641907,0.0,0.25,0.9363730549812317,0.9363730549812317,0.14357775970229694,both,0.696581345051527,0.6034669415360688,s2_low_viirs_high,False,False
1128,24,23,37.56530732841994,47.158263102420264,0.00581912649795413,0.0,0.01742122322320938,0.16,0.7236976623535156,0.7236976623535156,0.0,0.25,0.9622328281402588,0.9622328281402588,0.1101759134593723,both,0.7178785358555615,0.7410149750988929,s2_low_viirs_high,True,False
1129,24,24,37.571901509397485,47.15834551171199,0.010630901902914047,0.0,0.03054080717265606,0.8432,0.7232238054275513,0.7232238054275513,0.0,0.25,0.9614348411560059,0.9614348411560059,0.14351509626203293,both,0.7125929035246372,0.634835032467246,s2_low_viirs_high,False,False
1130,24,25,37.578495719494725,47.158427541544235,0.011350739747285843,0.0,0.024598868563771248,1.0,0.7321537733078003,0.7321537733078003,0.0,0.25,0.976589024066925,0.976589024066925,0.15049300250682957,both,0.7208030335605145,0.6170621234923601,s2_low_viirs_high,False,False
1131,24,26,37.58508995857743,47.158509191912735,0.0074556381441652775,0.0,0.02103036642074585,1.0,0.7306455969810486,0.7306455969810486,0.0,0.25,0.9739993810653687,0.9739993810653687,0.1249136007846842,both,0.7231899588368833,0.6187329711858183,s2_low_viirs_high,False,False
1132,24,27,37.59168422651135,47.15859046281328,0.009429809637367725,0.0,0.02169368788599968,1.0,0.7222684025764465,0.7222684025764465,0.0,0.25,0.9598492383956909,0.9598492383956909,0.13595139571380196,both,0.7128385929390788,0.6114870150573551,s2_low_viirs_high,False,False
1133,24,28,37.59827852316225,47.15867135424165,0.022292472422122955,0.0,0.0460006408393383,1.0,0.720325231552124,0.720325231552124,0.0,0.25,0.9565938115119934,0.9565938115119934,0.1950627473847353,both,0.6980327591300011,0.6011229313910007,s2_low_viirs_high,False,False
1134,24,29,37.604872848395885,47.158751866193654,0.01170686911791563,0.0,0.026850884780287743,1.0,0.7083756923675537,0.7083756923675537,0.0,0.25,0.9369765520095825,0.9369765520095825,0.1450272839122105,both,0.6966688232496381,0.6001681762747466,s2_low_viirs_high,False,False
1135,24,30,37.61146720207802,47.15883199866511,0.01616223342716694,0.0,0.036766838282346725,0.856,0.7068180441856384,0.7068180441856384,0.0,0.25,0.9342702031135559,0.9342702031135559,0.1659783561194216,both,0.6906558107584715,0.6175590675309299,s2_low_viirs_high,False,False
1136,24,31,37.61806158407438,47.15891175165188,0.00970973540097475,0.0,0.0206096600741148,0.6688,0.7141820192337036,0.7141820192337036,0.0,0.25,0.9463769793510437,0.9463769793510437,0.13534035616182405,both,0.7044722838327289,0.6553105986829102,s2_low_viirs_high,False,False
1137,24,32,37.62465599425074,47.15899112514984,0.012553033418953419,0.0,0.02911689691245556,0.8128,0.70648193359375,0.70648193359375,0.0,0.25,0.9341338276863098,0.9341338276863098,0.14888145873850073,both,0.6939289001747966,0.6263302301223576,s2_low_viirs_high,False,False
