grid_id,grid_row,grid_col,lon_center,lat_center,p_s2_mean,p_s2_median,p_s2_std,p_s2_valid_ratio,p_viirs_mean,p_viirs_median,p_viirs_std,p_viirs_valid_ratio,viirs_loss_rate_mean,viirs_loss_rate_median,p_fused,fusion_source,disagreement,uncertainty,evidence_type,p_s2_low_quality,p_viirs_low_quality,p_s2_clipped,u_s2,m_s2_D,m_s2_N,m_s2_U,p_viirs_clipped,u_viirs,m_viirs_D,m_viirs_N,m_viirs_U,conflict_k,belief_damage,belief_no_damage,uncertainty_ds,plausibility_damage,plausibility_no_damage,ds_damage_mid,ds_interval_width,conflict_class,ds_decision_class,ds_source
1062,23,3,37.43356223143452,47.15203766056116,0.5111598372459412,0.5446561574935913,0.12481647729873657,1.0,0.23141798377037048,0.23141798377037048,0.0,0.25,0.211090087890625,0.211090087890625,0.3594303380351495,both,0.2797418534755707,0.30831929743289943,s2_high_viirs_low,False,False,0.5111598372459412,0.23321098486582434,0.39195174817796075,0.3748372669562149,0.23321098486582434,0.2314179837703704,0.525,0.10992354229092594,0.36507645770907404,0.525,0.1842957959841655,0.33651263358273714,0.5133891243685054,0.1500982420487575,0.48661087563149463,0.6634873664172629,0.41156175460711586,0.1500982420487575,low_conflict,insufficient_evidence,both
1063,23,4,37.44015524596381,47.15212764404648,0.46335551142692566,0.4876983165740967,0.16210666298866272,1.0,0.29257112741470337,0.29257112741470337,0.0,0.25,0.29339125752449036,0.29339125752449036,0.37404900625485743,both,0.1707843840122223,0.23204906880855558,both_low,False,False,0.4633555114269256,0.2580711086591085,0.3437768408896707,0.39815205045122076,0.2580711086591085,0.2925711274147033,0.525,0.13897128552198407,0.3360287144780159,0.525,0.17085059219588947,0.318546238131115,0.518048553144378,0.1634052087245069,0.48195144685562186,0.681453761868885,0.40024884249336845,0.1634052087245069,low_conflict,insufficient_evidence,both
1064,23,5,37.44674829228698,47.152217248220694,0.5162724852561951,0.5184224843978882,0.09393282234668732,1.0,0.17461340129375458,0.17461340129375458,0.0,0.25,0.10902760922908783,0.10902760922908783,0.32211210837470017,both,0.3416590839624405,0.3516613587737083,s2_high_viirs_low,False,False,0.5162724852561951,0.21262188156445821,0.4065016580410638,0.3808764603944779,0.21262188156445821,0.1746134012937545,0.525,0.08294136561453339,0.3920586343854666,0.525,0.19096289868255517,0.3272585668808007,0.5347669352382408,0.13797449788095845,0.46523306476175913,0.6727414331191992,0.39624581582127993,0.13797449788095845,low_conflict,insufficient_evidence,both
1065,23,6,37.45334137026993,47.15230647307918,0.4841199219226837,0.4851270914077759,0.07042563706636429,1.0,0.18432532250881195,0.18432532250881195,0.0,0.25,0.11254650354385376,0.11254650354385376,0.3153061974400408,both,0.29979459941387177,0.3223562195897102,both_low,False,False,0.4841199219226837,0.19695042471090946,0.3887722976889988,0.4142772776000917,0.19695042471090946,0.1843253225088119,0.525,0.08755452819168565,0.3874454718083143,0.525,0.18689991788492855,0.3140918793579152,0.5587417665270272,0.12716635411505745,0.44125823347297266,0.6859081206420847,0.37767505641544397,0.12716635411505745,low_conflict,insufficient_evidence,both
1066,23,7,37.45993447977853,47.1523953186173,0.4419251084327698,0.46820810437202454,0.1273350566625595,1.0,0.2723492383956909,0.2723492383956909,0.0,0.25,0.28809496760368347,0.28809496760368347,0.3525054324670795,both,0.16957587003707886,0.2312031090259552,both_low,False,False,0.4419251084327698,0.23489003777503967,0.33812130301925797,0.42698865920570234,0.23489003777503967,0.2723492383956909,0.525,0.12936588823795317,0.3456341117620468,0.525,0.17210402340256545,0.3039534099339468,0.5470939760689217,0.14895261399713144,0.45290602393107826,0.6960465900660532,0.37842971693251254,0.14895261399713144,low_conflict,insufficient_evidence,both
1067,23,8,37.466527620678654,47.15248378483047,0.3256751596927643,0.36866673827171326,0.16661228239536285,1.0,0.32975542545318604,0.32975542545318604,0.0,0.25,0.3924439251422882,0.3924439251422882,0.32771203778269786,both,0.004080265760421753,0.11535618603229522,both_low,False,False,0.3256751596927643,0.26107485493024185,0.2406495646215925,0.49827558044816567,0.26107485493024185,0.329755425453186,0.525,0.15663382709026333,0.3183661729097366,0.525,0.15466149201218932,0.24242127321654652,0.5954374099698659,0.1621413168135875,0.40456259003013406,0.7575787267834535,0.3234919316233403,0.1621413168135875,low_conflict,insufficient_evidence,both
1068,23,9,37.47312079283619,47.1525718717141,0.2353304922580719,0.23079310357570648,0.1861068159341812,1.0,0.4222472906112671,0.4222472906112671,0.0,0.25,0.5309145450592041,0.5309145450592041,0.3216926703532012,both,0.1869167983531952,0.2433417588472366,both_low,False,False,0.2353304922580719,0.2740712106227875,0.1708331793484456,0.5550956100287668,0.2740712106227875,0.4222472906112671,0.525,0.20056746304035186,0.27443253695964814,0.525,0.15821630105378276,0.2125495708386378,0.6165188872972369,0.17093154186412515,0.38348111270276297,0.7874504291613621,0.2980153417707004,0.17093154186412515,low_conflict,likely_no_damage,both
1069,23,10,37.479713996117,47.15265957926362,0.13963583111763,0.1431700587272644,0.12429265677928925,1.0,0.5021461844444275,0.5021461844444275,0.0,0.25,0.6399941444396973,0.6399941444396973,0.28805144395931137,both,0.3625103533267975,0.3662572473287582,s2_low_viirs_high,False,False,0.13963583111763,0.2328617711861928,0.1071199841625226,0.6600182446512847,0.2328617711861928,0.5021461844444275,0.525,0.23851943761110306,0.23648056238889692,0.525,0.18275897462513493,0.16804130544736512,0.6823670489096931,0.1495916456429418,0.3176329510903069,0.8319586945526349,0.24283712826883602,0.1495916456429418,low_conflict,likely_no_damage,both
1070,23,11,37.48630723038694,47.15274690747451,0.10631555318832397,0.051298610866069794,0.1260761022567749,1.0,0.542883038520813,0.542883038520813,0.0,0.25,0.6954923868179321,0.6954923868179321,0.27319085314888664,both,0.436567485332489,0.41809723973274227,s2_low_viirs_high,False,False,0.1063155531883239,0.23405073483784994,0.08143231983990416,0.6845169453222458,0.23405073483784994,0.542883038520813,0.525,0.25786944329738615,0.21713055670261383,0.525,0.19419744855829854,0.15401466199556926,0.6934955803460235,0.15248975765840717,0.30650441965397646,0.8459853380044307,0.23025954082477285,0.15248975765840717,low_conflict,likely_no_damage,both
1071,23,12,37.4929004955119,47.15283385634222,0.03359530493617058,0.007699951529502869,0.04990989714860916,1.0,0.5673540830612183,0.5673540830612183,0.0,0.25,0.7293724417686462,0.7293724417686462,0.1759449449086885,both,0.5337587781250477,0.4861311446875333,s2_low_viirs_high,False,False,0.0335953049361705,0.1832732647657394,0.027438183719717974,0.7892885515145427,0.1832732647657394,0.5673540830612183,0.525,0.2694931894540787,0.20550681054592132,0.525,0.21834662277065628,0.09107661891262935,0.7858273044823287,0.12309607660504215,0.21417269551767149,0.9089233810873709,0.15262465721515042,0.12309607660504215,medium_conflict,likely_no_damage,both
1072,23,13,37.49949379135771,47.152920425862256,0.084525927901268,0.011774159967899323,0.13133497536182404,1.0,0.5408948063850403,0.5408948063850403,0.0,0.25,0.6933466792106628,0.6933466792106628,0.2480164952382907,both,0.4563688784837723,0.43195821493864056,s2_low_viirs_high,False,False,0.084525927901268,0.237556650241216,0.06444623161051224,0.6979971181482718,0.237556650241216,0.5408948063850403,0.525,0.2569250330328941,0.21807496696710585,0.525,0.19338704246672653,0.1381410637538723,0.707240491040338,0.15461844520578968,0.29275950895966196,0.8618589362461277,0.21545028635676716,0.15461844520578968,low_conflict,likely_no_damage,both
1073,23,14,37.50608711779023,47.153006616030154,0.09002506732940674,0.02424163930118084,0.14090216159820557,1.0,0.5060650706291199,0.5060650706291199,0.0,0.25,0.6454136967658997,0.6454136967658997,0.24148893886680156,both,0.41604000329971313,0.40372800230979916,s2_low_viirs_high,False,False,0.0900250673294067,0.24393477439880368,0.06806482284017076,0.6880004027610256,0.24393477439880368,0.5060650706291199,0.525,0.24038090854883193,0.23461909145116805,0.525,0.18135146879220318,0.1352629051674885,0.7083015163426442,0.1564355784898674,0.2916984836573559,0.8647370948325115,0.2134806944124222,0.1564355784898674,low_conflict,likely_no_damage,both
1074,23,15,37.512680474675314,47.15309242684142,0.11593271791934967,0.0324852354824543,0.15670998394489288,1.0,0.5997644066810608,0.5997644066810608,0.0,0.25,0.7761932015419006,0.7761932015419006,0.3071409552312154,both,0.4838316887617111,0.4511821821331978,s2_low_viirs_high,False,False,0.1159327179193496,0.25447332262992856,0.08643093398889445,0.659095743381177,0.25447332262992856,0.5997644066810608,0.525,0.2848880931735039,0.19011190682649612,0.525,0.2042000792200603,0.17905983683358634,0.6530606611808184,0.16787950198559534,0.3469393388191817,0.8209401631664137,0.262999587826384,0.16787950198559534,medium_conflict,likely_no_damage,both
1075,23,16,37.519273861878816,47.15317785829162,0.033384088426828384,0.0,0.07716698944568634,1.0,0.6653558611869812,0.6653558611869812,0.0,0.25,0.8698775768280029,0.8698775768280029,0.20763609662292298,both,0.6319717727601528,0.554880240932107,s2_low_viirs_high,False,False,0.0333840884268283,0.20144465963045755,0.026659042096612778,0.7718962982729297,0.20144465963045755,0.6653558611869812,0.525,0.31604403406381604,0.1589559659361839,0.525,0.24819083377250378,0.11450620057136246,0.7448218695602169,0.14067192986842075,0.2551781304397832,0.8854937994286376,0.18484216550557284,0.14067192986842075,medium_conflict,likely_no_damage,both
1076,23,17,37.52586727926656,47.153262910376334,0.0033152950927615166,0.0,0.018601207062602043,1.0,0.6878352165222168,0.6878352165222168,0.0,0.25,0.9044508934020996,0.9044508934020996,0.07886022041795696,both,0.6845199214294553,0.5916639450006187,s2_low_viirs_high,False,False,0.0033152950927615,0.16240080470840132,0.0027768885018512185,0.8348223067897474,0.16240080470840132,0.6878352165222168,0.525,0.326721727848053,0.14827827215194703,0.525,0.2731663387494568,0.07625542231453686,0.8064406785715764,0.11730389911388679,0.19355932142842364,0.9237445776854633,0.13490737187148025,0.11730389911388679,medium_conflict,likely_no_damage,both
