grid_id,grid_row,grid_col,lon_center,lat_center,p_s2_mean,p_s2_median,p_s2_std,p_s2_valid_ratio,p_viirs_mean,p_viirs_median,p_viirs_std,p_viirs_valid_ratio,viirs_loss_rate_mean,viirs_loss_rate_median,p_fused,fusion_source,disagreement,uncertainty,evidence_type,p_s2_low_quality,p_viirs_low_quality,p_weighted_best,weighted_best_s2_version,weighted_best_w_viirs
1219,26,22,37.55846981336897,47.167175969327126,0.0070632779970765,0.0,0.0211590938270092,0.5824,0.7254452705383301,0.7254452705383301,0.0,0.25,0.9651389122009276,0.9651389122009276,0.1205681057634855,both,0.7183819925412536,0.6780073947788774,s2_low_viirs_high,False,False,0.6627929192222834,s2_original,0.9500000000000001
1220,26,23,37.56506507759112,47.16725878397454,0.0148856686428189,0.0,0.0375295057892799,0.7456,0.7227240800857544,0.7227240800857544,0.0,0.25,0.9605377316474916,0.9605377316474916,0.16559522859435,both,0.7078384114429355,0.6461468880100548,s2_low_viirs_high,False,False,0.6682976763204181,s2_original,0.9500000000000001
1221,26,24,37.57166037108495,47.167341219048126,0.0084705399349331,0.0,0.0210732147097587,1.0,0.7217005491256714,0.7217005491256714,0.0,0.25,0.9588307738304138,0.9588307738304138,0.1295581771317828,both,0.7132300091907382,0.6117610064335167,s2_low_viirs_high,False,False,0.6608611742555806,s2_original,0.9500000000000001
1222,26,25,37.57825569371618,47.16742327454357,0.0102961445227265,0.0,0.0213065985590219,1.0,0.7187600135803223,0.7187600135803223,0.0,0.25,0.9539421796798706,0.9539421796798706,0.1401965391170544,both,0.7084638690575957,0.6084247083403169,s2_low_viirs_high,False,False,0.6599612194610679,s2_original,0.9500000000000001
1223,26,26,37.58485104535048,47.16750495045666,0.0070305513218045,0.0,0.0197372827678918,1.0,0.7328081130981445,0.7328081130981445,0.0,0.25,0.9778302907943726,0.9778302907943726,0.122307388090802,both,0.72577756177634,0.620544293243438,s2_low_viirs_high,False,False,0.6706108705643291,s2_original,0.9500000000000001
1224,26,27,37.59144642585351,47.16758624678313,0.0065349694341421,0.0,0.0176177322864532,1.0,0.7199546694755554,0.7199546694755554,0.0,0.25,0.9589075446128844,0.9589075446128844,0.115077198828216,both,0.7134197000414133,0.6118937900289892,s2_low_viirs_high,False,False,0.6560686519947769,s2_original,0.9500000000000001
1225,26,28,37.59804183509098,47.16766716351879,0.0011643787147477,0.0,0.0085353041067719,1.0,0.5938931703567505,0.5938931703567505,0.0,0.25,0.7681413292884827,0.7681413292884827,0.0396517961821355,both,0.5927287916420028,0.5274101541494018,s2_low_viirs_high,False,False,0.5058394631077713,s2_original,0.9500000000000001
1226,26,29,37.60463727292856,47.16774770065944,0.0011846070410683,0.0,0.006632397416979,0.9456,0.6221445798873901,0.6221445798873901,0.0,0.25,0.8096640706062317,0.8096640706062317,0.0423201990592179,both,0.6209599728463218,0.5553319809924252,s2_low_viirs_high,False,False,0.5341641541566838,s2_original,0.9500000000000001
1227,26,30,37.61123273923191,47.1678278582009,0.0090082697570323,0.0,0.0133079402148723,0.0192,0.583602249622345,0.583602249622345,0.0,0.25,0.7610857486724854,0.7610857486724854,0.1014248494994954,both,0.5745939798653126,0.6618357859057187,s2_low_viirs_high,True,False,0.5214048200795299,s2_original,0.9500000000000001
1228,26,31,37.61782823386671,47.16790763613903,0.0015021653380244,0.0,0.0084990905597805,0.1712,0.4737587571144104,0.4737587571144104,0.0,0.25,0.6024566292762756,0.6024566292762756,0.0354956930617604,both,0.4722565917763859,0.5673996142434701,both_low,True,False,0.39537454661212984,s2_original,0.9500000000000001
1229,26,32,37.62442375669861,47.16798703446968,0.0006518609006889,0.0,0.005156900268048,0.5792,0.3946279287338257,0.3946279287338257,0.0,0.25,0.4905285835266113,0.4905285835266113,0.0249083752940947,both,0.3939760678331367,0.4514032474831957,both_low,False,False,0.32041993172264305,s2_original,0.9500000000000001
1230,26,33,37.63101930759326,47.16806605318875,0.0009603953221812,0.0,0.0118141286075115,0.912,0.328592836856842,0.328592836856842,0.0,0.25,0.3956038951873779,0.3956038951873779,0.021654373559134,both,0.3276324415346607,0.3550427090742625,both_low,False,False,0.26421665676508627,s2_original,0.9500000000000001
1231,26,34,37.63761488641635,47.16814469229213,0.0238025207072496,0.0,0.0500356294214725,1.0,0.2958712577819824,0.2958712577819824,0.0,0.25,0.3398520052433014,0.3398520052433014,0.0919165563710795,both,0.2720687370747328,0.3029481159523129,both_low,False,False,0.26710147280271224,s2_original,0.9500000000000001
1232,26,35,37.64421049303351,47.16822295177575,0.0221474915742874,0.0,0.0517242178320884,1.0,0.3070928454399109,0.3070928454399109,0.0,0.25,0.3572151362895965,0.3572151362895965,0.0910658113328316,both,0.2849453538656235,0.3119617477059364,both_low,False,False,0.27638986824268336,s2_original,0.9500000000000001
1233,26,36,37.65080612731039,47.16830083163557,0.1842401921749115,0.0673207491636276,0.2087044715881347,1.0,0.3378932774066925,0.3378932774066925,0.0,0.25,0.4097434282302856,0.4097434282302856,0.2534514892232345,both,0.153653085231781,0.2200571596622467,both_low,False,False,0.3288356832996467,s2_original,0.9500000000000001
1234,26,37,37.65740178911264,47.16837833186753,0.0608178824186325,0.0247517153620719,0.0940813049674034,1.0,0.3113629221916199,0.3113629221916199,0.0,0.25,0.3672987222671509,0.3672987222671509,0.1461102794378733,both,0.2505450397729873,0.2878815278410911,both_low,False,False,0.2909192393652896,s2_original,0.9500000000000001
1235,26,38,37.6639974783059,47.16845545246763,0.0837641879916191,0.0124978236854076,0.1797960251569748,0.9968,0.4237188100814819,0.4237188100814819,0.0,0.25,0.5136842727661133,0.5136842727661133,0.2058872221712907,both,0.3399546220898628,0.350948235462904,both_low,False,False,0.39848951167039276,s2_original,0.9500000000000001
1236,26,39,37.67059319475582,47.16853219343187,0.0348659493029117,0.0006180300260894,0.0665305033326149,1.0,0.4058770835399627,0.4058770835399627,0.0,0.25,0.437238484621048,0.437238484621048,0.1357677200922539,both,0.371011134237051,0.3722077939659357,both_low,False,False,0.37097836959149444,s2_original,0.9500000000000001
1237,26,40,37.67718893832801,47.16860855475627,0.0446317866444587,0.0108241979032754,0.072601281106472,1.0,0.5200121998786926,0.5200121998786926,0.0,0.25,0.6293566226959229,0.6293566226959229,0.1836547893557182,both,0.4753804132342338,0.4452662892639636,s2_low_viirs_high,False,False,0.4807356609193739,s2_original,0.9500000000000001
1238,26,41,37.68378470888812,47.16868453643687,0.0364228226244449,0.0075409673154354,0.0555866062641143,1.0,0.7006354928016663,0.7006354928016663,0.0,0.25,0.9243886470794678,0.9243886470794678,0.2292474158913205,both,0.6642126701772213,0.5774488691240549,s2_low_viirs_high,False,False,0.6556653931242483,s2_original,0.9500000000000001
1239,26,42,37.69038050630177,47.168760138469736,0.0304597038775682,0.0032005745451897,0.0525692626833915,1.0,0.6568233370780945,0.6568233370780945,0.0,0.25,0.8603411912918091,0.8603411912918091,0.1969252085751721,both,0.6263636332005262,0.5509545432403683,s2_low_viirs_high,False,False,0.6091380187970462,s2_original,0.9500000000000001
1240,26,43,37.6969763304346,47.16883536085096,0.0386843532323837,0.0053247520700097,0.0642867013812065,1.0,,,,0.0,,,0.0386843532323837,s2_only,,0.15,single_source,False,True,0.0012026067935169474,s2_original,0.9500000000000001
1241,26,44,37.7035721811522,47.168910203576615,0.1076707616448402,0.0143087804317474,0.197183609008789,1.0,,,,0.0,,,0.1076707616448402,s2_only,,0.15,single_source,False,True,0.0012703966570177605,s2_original,0.9500000000000001
1242,26,45,37.71016805832021,47.16898466664285,0.0706319957971572,0.0,0.1037999466061592,1.0,0.450683057308197,0.450683057308197,0.0,0.25,0.5691142678260803,0.5691142678260803,0.1998125399815132,both,0.3800510615110397,0.3785357430577278,both_low,False,False,0.4214395311404888,s2_original,0.9500000000000001
1243,26,46,37.71676396180425,47.16905875004579,0.0497447662055492,0.0047440286725759,0.0880859941244125,0.96,0.4761247634887695,0.4761247634887695,0.0,0.5,0.6038517355918884,0.6038517355918884,0.1790643490210709,both,0.4263799972832203,0.3794659980982542,both_low,False,False,0.44070872894453156,s2_original,0.9500000000000001
1244,27,1,37.41984285518198,47.16984672436373,0.1699580997228622,0.0,0.2067564129829406,0.48,,,,0.0,,,0.1699580997228622,s2_only,,0.2279999999999999,single_source,False,True,0.0013043916764296471,s2_original,0.9500000000000001
1245,27,2,37.42643802993418,47.1699375232396,0.059305090457201,0.0,0.1171920672059059,1.0,0.1170807555317878,0.1170807555317878,0.0,0.25,-0.1377084106206894,-0.1377084106206894,0.0837735078485919,both,0.0577756650745868,0.1529429655522108,both_low,False,False,0.11329196499448795,s2_original,0.9500000000000001
1246,27,3,37.43303323678745,47.17002794257659,0.3246013820171356,0.1417678445577621,0.3486039340496063,1.0,0.1464765667915344,0.1464765667915344,0.0,0.25,0.000737945025321,0.000737945025321,0.2231147674720274,both,0.1781248152256012,0.2371873706579208,both_low,False,False,0.1530317988057196,s2_original,0.9500000000000001
1247,27,4,37.43962847560752,47.170117982369945,0.1029539480805397,0.0018076947890222,0.1544872224330902,0.9744,0.2235542684793472,0.2235542684793472,0.0,0.25,0.2112171798944473,0.2112171798944473,0.1538200037202343,both,0.1206003203988075,0.2007602242791652,both_low,False,False,0.21567341534216378,s2_original,0.9500000000000001
1248,27,5,37.44622374626011,47.170207642615054,0.4017093181610107,0.4433986246585846,0.2047998309135437,1.0,0.3538139462471008,0.3538139462471008,0.0,0.25,0.4259769320487976,0.4259769320487976,0.3774626202149459,both,0.0478953719139099,0.1460267603397369,both_low,False,False,0.35614906710195665,s2_original,0.9500000000000001
1249,27,6,37.45281904861095,47.17029692330725,0.4080891609191894,0.3971727192401886,0.1110816150903701,1.0,0.4506780803203583,0.4506780803203583,0.0,0.25,0.5693278908729553,0.5693278908729553,0.429252681349083,both,0.0425889194011688,0.1423122435808181,both_low,False,False,0.4485259364321138,s2_original,0.9500000000000001
1250,27,7,37.45941438252575,47.17038582444192,0.3358400464057922,0.3097036182880401,0.0816812738776207,1.0,0.5630099177360535,0.5630099177360535,0.0,0.25,0.7229404449462891,0.7229404449462891,0.4466412963737402,both,0.2271698713302612,0.2715189099311828,s2_low_viirs_high,False,False,0.5514727541592795,s2_original,0.9500000000000001
1251,27,8,37.46600974787024,47.17047434601443,0.3132012188434601,0.3041750490665436,0.0625031217932701,1.0,0.5142825245857239,0.5142825245857239,0.0,0.25,0.6568735241889954,0.6568735241889954,0.4099855949758336,both,0.2010813057422638,0.2532569140195846,s2_low_viirs_high,False,False,0.5037570761499462,s2_original,0.9500000000000001
1252,27,9,37.472605144510126,47.17056248802022,0.3430905342102051,0.3312294483184814,0.0529456995427608,1.0,0.4977962672710418,0.4977962672710418,0.0,0.25,0.6348680257797241,0.6348680257797241,0.4184393232579418,both,0.1547057330608368,0.2207940131425857,both_low,False,False,0.48978846234357715,s2_original,0.9500000000000001
1253,27,10,37.47920057231111,47.17065025045471,0.3265710771083832,0.3889998495578766,0.1773342788219452,1.0,0.6168316006660461,0.6168316006660461,0.0,0.25,0.798457682132721,0.798457682132721,0.469087805263788,both,0.2902605235576629,0.3156823664903641,s2_low_viirs_high,False,False,0.6025565023271863,s2_original,0.9500000000000001
1254,27,11,37.4857960311389,47.170737633313344,0.1975824236869812,0.1765099465847015,0.1730145812034607,1.0,0.664288341999054,0.664288341999054,0.0,0.25,0.8687788844108582,0.8687788844108582,0.4110794410304896,both,0.4667059183120727,0.4391941428184508,s2_low_viirs_high,False,False,0.6406685054163135,s2_original,0.9500000000000001
1255,27,12,37.4923915208592,47.17082463659162,0.235793262720108,0.1529327929019928,0.2131008058786392,1.0,0.6382851600646973,0.6382851600646973,0.0,0.25,0.8304131031036377,0.8304131031036377,0.4245855665188875,both,0.4024918973445892,0.3942443281412124,s2_low_viirs_high,False,False,0.6179222174845218,s2_original,0.9500000000000001
1256,27,13,37.49898704133768,47.170911260285,0.0341927260160446,0.004430626053363,0.0563756339251995,1.0,0.5513836741447449,0.5513836741447449,0.0,0.25,0.7055466771125793,0.7055466771125793,0.1725953197243284,both,0.5171909481287003,0.4745336636900901,s2_low_viirs_high,False,False,0.5072250379062021,s2_original,0.9500000000000001
1257,27,14,37.505582592440064,47.17099750438903,0.0736527815461158,0.0369843542575836,0.1177860870957374,1.0,0.5591567754745483,0.5591567754745483,0.0,0.25,0.7156692147254944,0.7156692147254944,0.2410240588159949,both,0.4855039939284324,0.4523527957499026,s2_low_viirs_high,False,False,0.5247944434495704,s2_original,0.9500000000000001
1258,27,15,37.51217817403202,47.17108336889921,0.1955151259899139,0.1032897904515266,0.2064244747161865,1.0,0.6288559436798096,0.6288559436798096,0.0,0.25,0.8161025047302246,0.8161025047302246,0.3908772476326114,both,0.4333408176898956,0.4158385723829269,s2_low_viirs_high,False,False,0.6059257498098102,s2_original,0.9500000000000001
1259,27,16,37.51877378597924,47.17116885381109,0.1056781485676765,0.0074995080940425,0.1774746179580688,1.0,0.6902251243591309,0.6902251243591309,0.0,0.25,0.911368727684021,0.911368727684021,0.3391133784302149,both,0.5845469757914543,0.521682883054018,s2_low_viirs_high,False,False,0.657985555435561,s2_original,0.9500000000000001
1260,27,17,37.52536942814739,47.17125395912027,0.0248304307460784,0.0,0.0480306893587112,1.0,0.7035314440727234,0.7035314440727234,0.0,0.25,0.9344392418861388,0.9344392418861388,0.1973111851956774,both,0.6787010133266449,0.5875907093286514,s2_low_viirs_high,False,False,0.6541735827563696,s2_original,0.9500000000000001
1261,27,18,37.53196510040216,47.171338684822295,0.0430828258395195,0.0,0.1254817694425583,1.0,0.726940929889679,0.726940929889679,0.0,0.25,0.9686546921730042,0.9686546921730042,0.2571723329722207,both,0.6838581040501595,0.5912006728351116,s2_low_viirs_high,False,False,0.6846381202382688,s2_original,0.9500000000000001
1262,27,19,37.53856080260922,47.17142303091282,0.0114201065152883,0.0,0.0281260050833225,1.0,0.7282939553260803,0.7282939553260803,0.0,0.25,0.9700683951377868,0.9700683951377868,0.1496364890219981,both,0.716873848810792,0.6143116941675544,s2_low_viirs_high,False,False,0.6712049875411161,s2_original,0.9500000000000001
1263,27,20,37.54515653463423,47.171506997387446,0.0185098312795162,0.0,0.0439788065850734,0.9808,0.7167338728904724,0.7167338728904724,0.0,0.25,0.950777530670166,0.950777530670166,0.1792810397488907,both,0.6982240416109562,0.6041368291276693,s2_low_viirs_high,False,False,0.6644889555683122,s2_original,0.9500000000000001
1264,27,21,37.55175229634286,47.17159058424182,0.0087618632242083,0.0,0.0263913329690694,0.6704,0.7110649347305298,0.7110649347305298,0.0,0.25,0.9412742853164672,0.9412742853164672,0.1285330105827372,both,0.7023030715063214,0.653552150054425,s2_low_viirs_high,False,False,0.6500152811343175,s2_original,0.9500000000000001
1265,27,22,37.55834808760077,47.17167379147163,0.024953095242381,0.0,0.0554331094026565,0.8096,0.7218475937843323,0.7218475937843323,0.0,0.25,0.9590951204299928,0.9590951204299928,0.2049039760549055,both,0.6968944985419512,0.6288861489793658,s2_low_viirs_high,False,False,0.6731987050246373,s2_original,0.9500000000000001
1266,27,23,37.56494390827361,47.17175661907255,0.0169965401291847,0.0,0.0318023860454559,1.0,0.7212127447128296,0.7212127447128296,0.0,0.25,0.9580228328704834,0.9580228328704834,0.1745728581466008,both,0.7042162045836449,0.6054513432085513,s2_low_viirs_high,False,False,0.6682056853972155,s2_original,0.9500000000000001
1267,27,24,37.57153975822705,47.171839067040295,0.0088625103235244,0.0,0.024874122813344,1.0,0.7204186916351318,0.7204186916351318,0.0,0.25,0.9567173719406128,0.9567173719406128,0.1317879372539063,both,0.7115561813116074,0.6105893269181251,s2_low_viirs_high,False,False,0.6600150468744267,s2_original,0.9500000000000001
1268,27,25,37.5781356373267,47.17192113537059,0.0114769963547587,0.0,0.0264822617173194,1.0,0.7151235342025757,0.7151235342025757,0.0,0.25,0.94791841506958,0.94791841506958,0.1458243839132181,both,0.7036465378478169,0.6050525764934718,s2_low_viirs_high,False,False,0.657367848635528,s2_original,0.9500000000000001
1269,27,26,37.584731545438245,47.17200282405916,0.0135728847235441,0.0,0.0298841875046491,1.0,0.722954273223877,0.722954273223877,0.0,0.25,0.9615973234176636,0.9615973234176636,0.1593026327631651,both,0.7093813885003328,0.609066971950233,s2_low_viirs_high,False,False,0.6675010947014743,s2_original,0.9500000000000001
1270,27,27,37.59132748242732,47.1720841331018,0.0,0.0,0.0,1.0,0.6842676401138306,0.6842676401138306,0.0,0.25,0.9034767150878906,0.9034767150878906,0.0445040524324097,both,0.6842676401138306,0.5914873480796814,s2_low_viirs_high,False,False,0.5961487946368723,s2_original,0.9500000000000001
1271,27,28,37.59792344815954,47.17216506249428,0.0,0.0,0.0,1.0,0.5361021161079407,0.5361021161079407,0.0,0.25,0.6879144310951233,0.6879144310951233,0.0328930631851916,both,0.5361021161079407,0.4877714812755584,s2_low_viirs_high,False,False,0.4482087943419329,s2_original,0.9500000000000001
1272,27,29,37.60451944250055,47.172245612232416,0.0,0.0,0.0,0.3776,0.4717997312545776,0.4717997312545776,0.0,0.25,0.5964714288711548,0.5964714288711548,0.0290336067438479,both,0.4717997312545776,0.5361198118782043,both_low,False,False,0.3887397757365985,s2_original,0.9500000000000001
1273,27,30,37.611115465316,47.17232578231204,,,,0.0,0.328260213136673,0.328260213136673,0.0,0.25,0.3841341733932495,0.3841341733932495,0.328260213136673,viirs_only,,0.2625,single_source,True,False,0.26393823160296626,s2_original,0.9500000000000001
1274,27,31,37.61771151647149,47.17240557272898,,,,0.0,0.3207027018070221,0.3207027018070221,0.0,0.25,0.3776531815528869,0.3776531815528869,0.3207027018070221,viirs_only,,0.2625,single_source,True,False,0.2576239668641341,s2_original,0.9500000000000001
1275,27,32,37.62430759583265,47.1724849834791,0.000819579756353,0.0,0.0046440325677394,0.744,0.306349515914917,0.306349515914917,0.0,0.25,0.3520736694335937,0.3520736694335937,0.0205929578515138,both,0.3055299361585639,0.3647709553109948,both_low,False,False,0.24569289751031118,s2_original,0.9500000000000001
1276,27,33,37.6309037032651,47.1725640145583,0.0016246526502072,0.0,0.0116265937685966,1.0,0.3069789111614227,0.3069789111614227,0.0,0.25,0.3609657883644104,0.3609657883644104,0.0261461746206734,both,0.3053542585112154,0.3262479809578508,both_low,False,False,0.2507513540039823,s2_original,0.9500000000000001
1277,27,34,37.63749983863446,47.172642665962464,0.0374115779995918,0.0,0.1295676827430725,1.0,0.2884548008441925,0.2884548008441925,0.0,0.25,0.3253570199012756,0.3253570199012756,0.1115234750357188,both,0.2510432228446007,0.2882302559912204,both_low,False,False,0.2650005604036285,s2_original,0.9500000000000001
1278,27,35,37.64409600180634,47.17272093768753,0.1470494568347931,0.0,0.2247129380702972,1.0,0.283369779586792,0.283369779586792,0.0,0.25,0.3152616322040558,0.3152616322040558,0.2070384937977078,both,0.1363203227519989,0.2079242259263992,both_low,False,False,0.27501734644052533,s2_original,0.9500000000000001
1279,27,36,37.650692192646346,47.17279882972944,0.6300752758979797,0.6564578413963318,0.105984129011631,1.0,0.2595878839492798,0.2595878839492798,0.0,0.25,0.2757439911365509,0.2757439911365509,0.4359080518736027,both,0.3704873919486999,0.3718411743640899,s2_high_viirs_low,False,False,0.2750641024790691,s2_original,0.9500000000000001
1280,27,37,37.65728841102008,47.17287634208415,0.2208929508924484,0.0164155587553977,0.2678538560867309,1.0,0.2465672791004181,0.2465672791004181,0.0,0.25,0.2452665418386459,0.2452665418386459,0.2334848010963032,both,0.0256743282079696,0.1304720297455787,both_low,False,False,0.24523711106344973,s2_original,0.9500000000000001
1281,27,38,37.66388465679315,47.17295347474765,0.044866606593132,0.0,0.0948200076818466,0.9904,0.567173182964325,0.567173182964325,0.0,0.25,0.7208312153816223,0.7208312153816223,0.198783467891056,both,0.5223065763711929,0.479554603459835,s2_low_viirs_high,False,False,0.5259523551132,s2_original,0.9500000000000001
1282,27,39,37.67048092983114,47.17303022771595,0.0217071343213319,0.0,0.0520930290222168,1.0,0.526432454586029,0.526432454586029,0.0,0.25,0.6652281880378723,0.6652281880378723,0.1357356062005284,both,0.5047253202646971,0.4658077241852879,s2_low_viirs_high,False,False,0.4775472725502948,s2_original,0.9500000000000001
1283,27,40,37.67707722999967,47.17310660098504,0.0162986610084772,0.0,0.0339098311960697,1.0,0.6429556012153625,0.6429556012153625,0.0,0.25,0.8372445702552795,0.8372445702552795,0.147290522310258,both,0.6266569402068853,0.5511598581448197,s2_low_viirs_high,False,False,0.5875370166375325,s2_original,0.9500000000000001
1284,27,41,37.6836735571643,47.17318259455099,0.0279251150786876,0.0,0.0593120492994785,1.0,0.7092809081077576,0.7092809081077576,0.0,0.25,0.938652515411377,0.938652515411377,0.2093238148438294,both,0.6813557930290699,0.5894490551203488,s2_low_viirs_high,False,False,0.6614593021408034,s2_original,0.9500000000000001
1285,27,42,37.69026991119064,47.173258208409855,0.0169032346457242,0.0,0.0338558182120323,1.0,,,,0.0,,,0.0169032346457242,s2_only,,0.15,single_source,False,True,0.001152605280807043,s2_original,0.9500000000000001
1286,27,43,37.69686629194427,47.17333344255772,0.0196484252810478,0.0,0.0420856438577175,1.0,,,,0.0,,,0.0196484252810478,s2_only,,0.15,single_source,False,True,0.0011614629778050128,s2_original,0.9500000000000001
1287,27,44,37.70346269929075,47.17340829699067,0.0360169373452663,0.0,0.0686785206198692,1.0,,,,0.0,,,0.0360169373452663,s2_only,,0.15,single_source,False,True,0.0011981577183848551,s2_original,0.9500000000000001
1288,27,45,37.71005913309569,47.17348277170484,0.0767826586961746,0.0255792457610368,0.1036392971873283,1.0,0.4362371861934662,0.4362371861934662,0.0,0.25,0.5502618551254272,0.5502618551254272,0.2023507008279686,both,0.3594545274972915,0.3641181692481041,both_low,False,False,0.40903176818073295,s2_original,0.9500000000000001
1289,27,46,37.71665559322464,47.17355686669636,0.0499745830893516,0.0132284415885806,0.0724926739931106,0.9968,0.5453295707702637,0.5453295707702637,0.0,0.5,0.7008313536643982,0.7008313536643982,0.2007556296752303,both,0.495354987680912,0.4222284913766383,s2_low_viirs_high,False,False,0.506369135108182,s2_original,0.9500000000000001
1290,27,47,37.72325207954318,47.1736305819614,,,,0.0,,,,0.0,,,,no_data,,0.3,no_data,True,True,0.0009999999999999996,s2_original,0.9500000000000001
1291,28,1,37.41970941384011,47.17434425694528,0.2121061086654663,0.1786706447601318,0.149564504623413,0.4512,,,,0.0,,,0.2121061086654663,s2_only,,0.2323199999999999,single_source,False,True,0.0013223377439085073,s2_original,0.9500000000000001
1292,28,2,37.42630514498112,47.17443507002271,0.1335388422012329,0.1343630850315094,0.0852523073554039,1.0,0.0716697052121162,0.0716697052121162,0.0,0.25,-0.2392937391996383,-0.2392937391996383,0.0983519242991008,both,0.0618691369891166,0.1558083958923816,both_low,False,False,0.07400372887225881,s2_original,0.9500000000000001
1293,28,3,37.43290090823295,47.174525503501904,0.127755731344223,0.0442548729479312,0.2055695652961731,1.0,0.2622955441474914,0.2622955441474914,0.0,0.25,0.202297106385231,0.202297106385231,0.1858037534694012,both,0.1345398128032684,0.2066778689622879,both_low,False,False,0.2538060271713217,s2_original,0.9500000000000001
1294,28,4,37.43949670346129,47.17461555737819,0.0543107613921165,0.0182323362678289,0.0804733335971832,1.0,0.3840999603271484,0.3840999603271484,0.0,0.25,0.4762755930423736,0.4762755930423736,0.1591338614218966,both,0.3297891989350319,0.3433524392545223,both_low,False,False,0.3563062779133319,s2_original,0.9500000000000001
1295,28,5,37.44609253053182,47.17470523164689,0.2242295145988464,0.2972976863384247,0.1470843106508255,1.0,0.4562588930130005,0.4562588930130005,0.0,0.25,0.5770358443260193,0.5770358443260193,0.3299746536590464,both,0.232029378414154,0.2749205648899078,both_low,False,False,0.4430725342058116,s2_original,0.9500000000000001
1296,28,6,37.45268838931023,47.174794526303366,0.2794379293918609,0.2641290426254272,0.0644692704081535,1.0,0.4411993324756622,0.4411993324756622,0.0,0.25,0.555814266204834,0.555814266204834,0.3562279866665507,both,0.1617614030838012,0.2257329821586609,both_low,False,False,0.43245449757897736,s2_original,0.9500000000000001
1297,28,7,37.45928427966221,47.174883441342985,0.2833198606967926,0.2833897471427917,0.0368496663868427,0.8672,0.3619627058506012,0.3619627058506012,0.0,0.25,0.44551882147789,0.44551882147789,0.3213762408167859,both,0.0786428451538086,0.187469991607666,both_low,False,False,0.35780233908323783,s2_original,0.9500000000000001
1298,28,8,37.4658802014534,47.17497197676114,0.324526697397232,0.3166523277759552,0.0670063346624374,1.0,0.3510079085826874,0.3510079085826874,0.0,0.25,0.4292751550674438,0.4292751550674438,0.3376400387172119,both,0.0264812111854553,0.1310368478298187,both_low,False,False,0.3496601297513583,s2_original,0.9500000000000001
1299,28,9,37.472476154549504,47.175060132553234,0.3127836287021637,0.3651251792907715,0.170589730143547,1.0,0.3731783032417297,0.3731783032417297,0.0,0.25,0.4605138301849365,0.4605138301849365,0.3423427075099819,both,0.060394674539566,0.1547762721776962,both_low,False,False,0.3700429922409991,s2_original,0.9500000000000001
1300,28,10,37.47907213881617,47.17514790871473,0.1834736168384552,0.2155066877603531,0.1343743056058883,1.0,0.4608366787433624,0.4608366787433624,0.0,0.25,0.5840275287628174,0.5840275287628174,0.3047072316924233,both,0.2773630619049072,0.306654143333435,both_low,False,False,0.4442884120978223,s2_original,0.9500000000000001
1301,28,11,37.48566815411908,47.17523530524103,0.1828362196683883,0.2140453457832336,0.1087106317281723,1.0,0.4786576926708221,0.4786576926708221,0.0,0.25,0.6051047444343567,0.6051047444343567,0.3118821021315002,both,0.2958214730024338,0.3195750311017036,both_low,False,False,0.46107579033894774,s2_original,0.9500000000000001
1302,28,12,37.492264200323866,47.17532232212765,0.1037127822637558,0.0351736880838871,0.1241106390953064,0.5872,0.4687295258045196,0.4687295258045196,0.0,0.25,0.5828163027763367,0.5828163027763367,0.2421477342972408,both,0.3650167435407638,0.4299317204785347,both_low,False,False,0.4435381317682973,s2_original,0.9500000000000001
1303,28,13,37.4988602772962,47.175408959370046,0.0498853623867034,0.0,0.1030100062489509,0.6032,0.279625803232193,0.279625803232193,0.0,0.25,0.3102122843265533,0.3102122843265533,0.1249260139008671,both,0.2297404408454895,0.3328383085918426,both_low,False,False,0.2599275153378395,s2_original,0.9500000000000001
1304,28,14,37.50545638490172,47.17549521696375,0.0724029913544654,0.013071060180664,0.1068216785788536,0.9856,0.2999168336391449,0.2999168336391449,0.0,0.25,0.3239175677299499,0.3239175677299499,0.1545930611265799,both,0.2275138422846794,0.2739196895992756,both_low,False,False,0.28235158753619627,s2_original,0.9500000000000001
1305,28,15,37.51205252300608,47.17558109490428,0.0690588653087616,0.0254855100065469,0.105876088142395,0.9888,0.5889155864715576,0.5889155864715576,0.0,0.25,0.7595914006233215,0.7595914006233215,0.2458487835754083,both,0.519856721162796,0.4780797048139572,s2_low_viirs_high,False,False,0.5526659759744464,s2_original,0.9500000000000001
1306,28,16,37.51864869147493,47.1756665931872,0.0331556685268878,0.0216976385563612,0.0469526872038841,1.0,0.5869376063346863,0.5869376063346863,0.0,0.25,0.7570128440856934,0.7570128440856934,0.1808273781701505,both,0.5537819378077984,0.5001473564654588,s2_low_viirs_high,False,False,0.5411846477686599,s2_original,0.9500000000000001
1307,28,17,37.52524489017389,47.17575171180806,0.0693616420030593,0.0078203584998846,0.1506644487380981,1.0,0.5472039580345154,0.5472039580345154,0.0,0.25,0.7031994462013245,0.7031994462013245,0.2308392386096764,both,0.477842316031456,0.4469896212220192,s2_low_viirs_high,False,False,0.5125183797605228,s2_original,0.9500000000000001
1308,28,18,37.53184111896862,47.175836450762446,0.6747155785560608,0.7800617814064026,0.2733493745326996,1.0,0.6737732887268066,0.6737732887268066,0.0,0.25,0.8861451148986816,0.8861451148986816,0.6742446097413759,both,0.0009422898292541,0.1131596028804779,both_high,False,False,0.6738204366576036,s2_original,0.9500000000000001
