grid_id,p_viirs_only_mean,p_viirs_only_sd,p_viirs_only_ci_2_5,p_viirs_only_ci_97_5
37,0.4347567155110158,0.0971638704116953,0.2283616807208131,0.5994880992078865
38,0.48256687310975543,0.08434862870476291,0.296053488898955,0.6535864661755647
39,0.47063111993327106,0.08748585558957112,0.281607934837118,0.6375483315886268
40,0.4230622581618847,0.10191976676637607,0.20544192367109315,0.5884240135631099
41,0.3386771321774608,0.13814439955265298,0.09657516639029375,0.5394174762710702
42,0.3715376486713244,0.12447932674825551,0.14044280410701296,0.5544184026194743
43,0.42274118078121536,0.1037518034544432,0.20329429533533447,0.5913170911717748
44,0.42918956038869327,0.10093776953360593,0.2093846254469837,0.5990679706357371
45,0.41622049393265864,0.10260966862668261,0.2102161943203048,0.5795508008505544
46,0.4140601363137268,0.10582566735777885,0.1955448197243817,0.5803552235972044
47,0.5038465687338515,0.1138574321049393,0.246505254625761,0.7414961960301197
48,0.3793886307678028,0.12234543240629296,0.14013979809035274,0.5624031795878828
49,0.3920083540574702,0.11547484141132457,0.15992504013220823,0.5625137394969295
50,0.44001300144343997,0.0978749216087833,0.22487479402128996,0.6066756777563845
51,0.4723915168411285,0.09093170366506625,0.27227225433870167,0.6450551749331891
52,0.48451880953247617,0.08521442755520742,0.3082493394755836,0.656267289192931
53,0.47677458741772943,0.08619144165171251,0.29638697089975,0.645474936377527
54,0.4992835496730028,0.08625045171499984,0.31584350321860005,0.6831580759985443
55,0.5220946691304257,0.08484330310355385,0.35353381958629776,0.7042711523130454
56,0.5504138413347447,0.0911754836983539,0.3892394309388223,0.7494813510813532
57,0.5495104123694953,0.09279723771356141,0.37956359753175156,0.7487018875411949
58,0.5619626083686725,0.09551215465448491,0.39778878167153076,0.7692432528322992
59,0.5013121838780615,0.11055820910939339,0.27040706269160836,0.7453607566719007
60,0.5705022395723712,0.09881361438858911,0.39404614927542075,0.7780899345119063
61,0.5731515616452935,0.09825595900943246,0.40794593301792725,0.7792795194830777
62,0.5592731807452352,0.09332974453450954,0.40027077165732344,0.7605114347774986
63,0.5382491709196621,0.0880466663068557,0.37591584055861876,0.7327449893651202
64,0.5379275010437349,0.09142175524535386,0.36816457441610506,0.7384705104486318
65,0.5446615360299562,0.08940103501466441,0.3824760332210317,0.7364296145128243
66,0.5370648495741297,0.08655477127970475,0.3764858129680834,0.7285716632002983
67,0.5095699894181546,0.08481446908287635,0.33125699689947574,0.6876385207158481
68,0.4637923085963166,0.0918542103459341,0.2654856001023098,0.631663204519089
69,0.4416705110879983,0.09585006123453703,0.23277933987160385,0.6073244145480347
70,0.4568698060323183,0.09022450421762537,0.26061417336913845,0.622863346931338
71,0.466832974058894,0.08917531464253253,0.27370282455044576,0.63690380657417
72,0.44828072282869386,0.09417908250437601,0.24009488901794557,0.6136012743532974
73,0.3949611518428466,0.11310159955638538,0.1718635205601734,0.5636201352558875
74,0.4377048054459387,0.09846476193168494,0.2290517740128173,0.605866341751676
75,0.45921626194036486,0.08986403041568367,0.2657359013513132,0.6238665797669135
76,0.43002564834008195,0.1014980958055189,0.21103268570339617,0.6030352017277534
77,0.43343775330782297,0.09731330103460736,0.22491536720319222,0.5939640453396855
78,0.4321813662515939,0.0959628044388293,0.2317725135161977,0.5880641326550416
79,0.4835716642845324,0.08449073436576293,0.30278838670319075,0.6473101051396613
80,0.4118297300526509,0.10557528614953175,0.19328304483226572,0.5757893153251178
81,0.3884221696338862,0.11655051024087361,0.15921422268116242,0.564943889865068
82,0.40157031313046726,0.1105564260805684,0.1715693491124301,0.5689816638487696
83,0.40611343486772283,0.11044197874284138,0.18211427822174664,0.5759440376602574
84,0.4516098020593523,0.09294155548538503,0.2512712152198008,0.6196993766016154
85,0.49131166142068444,0.08337195546314544,0.31564790592341824,0.6624021468802341
86,0.4719460981057526,0.08765692289821088,0.2799801904729325,0.6401231382228311
87,0.42522925311502274,0.10235050266718711,0.2079163641242869,0.5913182821578362
88,0.3622672961529834,0.1287780046386532,0.12509781234640666,0.555529549159748
89,0.3922085812396344,0.11492106701512612,0.16823801360264923,0.5677326154098695
90,0.41823916801690875,0.10200572108365624,0.212660138900969,0.5815976936032928
91,0.4278541456455478,0.0984780543746186,0.22711779210642355,0.5919295729388357
92,0.4259251776640413,0.10089212950027432,0.21006654709093076,0.5862165636010087
93,0.4176399697737629,0.10547565225963557,0.1968854096580688,0.5816473485788202
94,0.33477105326996043,0.1428884617278316,0.08669170623645521,0.5389566488460474
95,0.32230072718361286,0.1466368742795904,0.07790318970493591,0.5293813338355936
96,0.355180936312792,0.13155202017674256,0.11837778681312103,0.5429268781143399
97,0.41922177189363097,0.10568017836631619,0.1934191848011615,0.5882716314371644
98,0.4833134580695768,0.08172266794740124,0.30876545623724644,0.6435369792936981
99,0.48314470258542425,0.08539191766401642,0.29985860305794154,0.6556883749046408
100,0.46065026186367614,0.08824542237600771,0.2735414369814368,0.6234697583687008
101,0.5278869120589282,0.08517463691886235,0.36449074996239933,0.7095911238977666
102,0.5628725869877078,0.09362690645394876,0.3978111859538084,0.7676865459743153
103,0.5635639016759393,0.0955136280027864,0.3950467952336403,0.7621478409896743
104,0.5663325822740657,0.09654041545577502,0.4060056793330504,0.7791896355772403
105,0.5665837052582061,0.09555975074670002,0.4024841131236609,0.7762708597760821
106,0.5713927255395485,0.09794427731206914,0.40246824601763326,0.7744113532268786
107,0.5722308383377394,0.09881414057521022,0.40995851049858284,0.7827878272747407
108,0.5668559134955364,0.09558408385368836,0.40529995876084834,0.7769613794795014
109,0.5359961888217196,0.08631518536712962,0.3748547638111039,0.7189103176469367
110,0.5321445995483157,0.08533648885779438,0.3658076167729523,0.7161232602361098
111,0.5307326502517438,0.08497213036364183,0.3709313136728006,0.7102644825302064
112,0.5204664383810748,0.08372143927857051,0.35514318913204856,0.6968558610121106
113,0.500293099479916,0.08144006697059952,0.32303625377664485,0.6676694813968279
114,0.4730088819989872,0.08676891761114623,0.284224241950952,0.6383892152795337
115,0.4682826560348468,0.08828034358474181,0.2743749896672513,0.6362994409305244
116,0.47541797110831224,0.08542398397328971,0.290857738653951,0.6430245142645156
117,0.46033342271700123,0.0891828530412598,0.2657329735693168,0.625310803240671
118,0.44623696021782033,0.09333871655548094,0.2429865731837205,0.6079921064441024
119,0.43120136427862615,0.09859230947278232,0.2224279990144207,0.5956963321728206
120,0.4783238799436943,0.08742193753232498,0.2903866914925403,0.6567778360251576
121,0.4847589900366845,0.08475670365682016,0.3036995446666347,0.6597869930821543
122,0.44278561088593266,0.09385471293432175,0.245453395164007,0.6066039345466097
123,0.42576915046156927,0.10023440919214191,0.21713746975310352,0.591324844767515
124,0.43944943533482067,0.09737338243149618,0.2241756115779914,0.6079011415026431
125,0.4940141806742888,0.08342289805816289,0.3193141564782288,0.6601810326184565
126,0.4332464711723497,0.09784621771887335,0.22169280547250575,0.6014258256315668
127,0.4456640848516578,0.09497165016817846,0.24606149093739713,0.6115933555452459
128,0.46588277957755475,0.0886673399248154,0.2730153211154674,0.63210915083991
129,0.43687779803529264,0.09543369281552354,0.23054090933714266,0.5987803339675941
130,0.4098019826744175,0.10844606167804945,0.1803590470396475,0.5762147250815034
131,0.4137351870195393,0.10426730365176123,0.20019358029711262,0.5772367501427045
132,0.4067368482920689,0.10873411776486966,0.19161562913384975,0.5764469408370461
133,0.38285245798229295,0.11853062392317953,0.15578900827664457,0.5670667624745438
134,0.3471092559363999,0.13673165668151765,0.10874589436959628,0.5438090690690709
135,0.3757056894916696,0.12373649056042428,0.14231232040800232,0.5603441903286669
136,0.420311815136406,0.10196298766040035,0.20610720826908,0.5824480855741313
137,0.4094040658630672,0.10899282619434839,0.18779572274888523,0.5810834864239641
138,0.3793242621415745,0.11986893419401463,0.15202445411106266,0.5563413849359475
139,0.40221669322034675,0.11045721756106008,0.17322498648732565,0.5728687204703883
140,0.40476779898260784,0.11195397813539491,0.1747900704620341,0.5795334266139681
141,0.33946486177095553,0.13920837876763362,0.09567322240881138,0.5362042660106773
142,0.3219664781227563,0.14944465932686218,0.07586716761839937,0.5344283464397414
143,0.35254279787781,0.13295250759727642,0.11500958368265018,0.5449958027235217
144,0.44428169417220914,0.0937265214737821,0.24112787348576278,0.6100410603784748
145,0.4996919355985682,0.0834358880450489,0.3189951469176872,0.6742494822850423
146,0.5007931921939762,0.08571990675527233,0.32179080918863034,0.6769313847425514
147,0.5393455455611524,0.0907719857490583,0.3765728222138209,0.7379892888729646
148,0.5705067670228766,0.09562403826721887,0.4136685068705807,0.7760099333979447
149,0.5682576796645648,0.09563718321736796,0.4091846132366437,0.7739888904988603
150,0.5679683444721876,0.09753233589754343,0.3992179668333799,0.7768864396940203
151,0.5614771249799729,0.09553458999562343,0.39991678331642305,0.7705327951994123
152,0.5631993800998968,0.09469960912421327,0.39706475082028736,0.7614702165138529
153,0.5652913248113323,0.09559404566429903,0.4016908280709386,0.768870653670691
154,0.5715215934053035,0.09846416799422467,0.4096649777012268,0.7813899289108758
155,0.5417266784163992,0.08918560540239037,0.3746698093615124,0.7358548408086368
156,0.5350233948495948,0.08891999448341703,0.3615216973232818,0.729819339662742
157,0.5268190567369133,0.0884176626739256,0.35027922064683975,0.7205803811035172
158,0.5091529546352658,0.08636257050141272,0.32988491848654944,0.6860807907285539
159,0.4902290038893579,0.08470569822763882,0.3033697161787216,0.6626135810301782
160,0.48759628911571407,0.08572356894108288,0.3087177603671281,0.6566069589786813
161,0.5008663120220593,0.08595129616587506,0.3145607431282343,0.6839813844667093
162,0.49380081257376895,0.08569023587833612,0.30789809782345035,0.6623982614484961
163,0.45599446650147046,0.09492602179826946,0.24817990218684532,0.6242217358956399
164,0.45871281558477567,0.08939604194316761,0.262481234154331,0.6226638771407562
165,0.4196035686414922,0.10117900368771585,0.20558860692921704,0.5807924746352047
166,0.43506059790567336,0.09652123971808224,0.22655295671504777,0.5941914479187482
167,0.4315588883274291,0.09882938660076437,0.22616234216618644,0.5976987525194986
168,0.43489401475948886,0.09648738276261686,0.22440532852609876,0.6018683602640563
169,0.40844916361043687,0.1081629898677354,0.19122493179896596,0.578630549775573
170,0.4293604811173938,0.09934425472872087,0.21966363287183996,0.5923117255657993
171,0.4795864863779229,0.08550268270021052,0.29777738612714766,0.6500236489313386
172,0.4988847212561135,0.11432033365852509,0.24378074253919788,0.7406574291018705
173,0.501141605728792,0.11303865570031141,0.2520310010686937,0.7478361619404871
174,0.4699338817130087,0.08788351892364205,0.2830326714378601,0.6392830879730804
175,0.43750941512395186,0.09819022806215796,0.22610543043845455,0.5997404713694381
176,0.4063425377195019,0.10865284773195175,0.18539352353945934,0.5812171309646957
177,0.4119565173734947,0.1064473617980364,0.194360188572247,0.5850762267281664
178,0.412885433612202,0.10511033888736838,0.19723731918004753,0.5757846079813892
179,0.3845953952634738,0.11895826243397989,0.15458208932441106,0.5695405604477531
180,0.4132392926507826,0.10469482126314957,0.1935821771142551,0.5775823085234709
181,0.4305610004726113,0.09793639363025304,0.22249824277827046,0.5929379805203545
182,0.4335307691529765,0.09667783750971833,0.22979415659922453,0.5987326921557893
183,0.38141678077087315,0.11985213758328135,0.14952273124730667,0.5564167333731943
184,0.3787282212312292,0.1223956821180858,0.14709632322495678,0.5657449745958736
185,0.4615368089711697,0.08995634417671136,0.26569895072199684,0.6286740436245681
186,0.43153477910841526,0.09889927826135643,0.22241251545275204,0.5942100993815566
187,0.3939272482101937,0.11538788435405019,0.17166580477142673,0.5727191363006701
188,0.3618221711357242,0.12835641594536515,0.12862357336510652,0.5500689541938063
189,0.3873437085964558,0.11963173995671188,0.1525748462422702,0.5672931386737294
190,0.4187937742023203,0.10256395309198964,0.20422739206228355,0.5829108901631648
191,0.4526260622451784,0.09203481838857783,0.25587047024894366,0.6151590148024896
192,0.4780717788045996,0.08737971104979175,0.2904139886582137,0.6468946579276416
193,0.5077213641278954,0.0848234367601939,0.33265996681620247,0.6817331284302115
194,0.5484688590425524,0.0878194967857156,0.3904443930893316,0.7317648009051322
195,0.5585848324155627,0.09478727470007217,0.393838127580627,0.7599892231746789
196,0.5666924241022949,0.09894770751891435,0.39660934984081064,0.774346557348804
197,0.5547167114924841,0.09202279925065632,0.3943191853689489,0.7541106239865802
198,0.5596861144181882,0.09407283565748659,0.397386573925008,0.7615855958150843
199,0.5620644969350126,0.0959097794020056,0.38638379987626476,0.7689304658903701
200,0.5662150722406444,0.09420776546884253,0.40442131393134695,0.7704377725527095
201,0.5543060920192326,0.09203277844716089,0.39146003612640035,0.7482310079817205
202,0.5474820141975323,0.08946092529150032,0.3882020717381948,0.7443001351195799
203,0.5362797877955224,0.09002659996991003,0.3631930215718115,0.7341544583934015
204,0.5173208919237428,0.08457156424960886,0.3467499108958647,0.6964923969302397
205,0.5008564202466319,0.08612508377549496,0.31977259799318775,0.6777279648981771
206,0.49815939102504975,0.0824621270172929,0.3237138400477511,0.6641417845832616
207,0.5097396405467615,0.0844346707819878,0.3332421764497987,0.6926136150085848
208,0.5138181520920965,0.08564360894291188,0.3462102473576471,0.6903907551775064
209,0.5012889052619399,0.08539189484859808,0.3175325728969338,0.6822583065352944
210,0.4835301144617525,0.08682995174863219,0.2975563973652186,0.657087099569193
211,0.44353568293751905,0.09369686869842082,0.24049492560668045,0.6070587783385797
212,0.4324762616691769,0.09866367519738307,0.226505600326436,0.6053351012029835
213,0.4266072745020805,0.10034239149030068,0.2105813398199701,0.5896321681070983
214,0.4593528433651798,0.09134267149903363,0.2594624035742323,0.6299063471432923
215,0.4470994883837646,0.09374680670522255,0.24209955974434166,0.6039894480786757
216,0.4442417592855965,0.09470504476674492,0.24452929183338395,0.6103906313823386
217,0.5006988376632352,0.11343986680405799,0.25775418305216824,0.7451777103006585
218,0.5021104978202637,0.11265114327398285,0.25629907861093326,0.7400646154841142
219,0.5012282612564739,0.11253907063460633,0.2616405098055842,0.7404854292369277
220,0.4505505593971596,0.09237797921125378,0.2516848589155759,0.615994386601691
221,0.4156083587851106,0.10585242374308206,0.18939010819450447,0.5854649386074404
222,0.3704537659887472,0.12432103124433713,0.13670440429201244,0.5512892120679661
223,0.41181606141081323,0.1064383611333021,0.18645597828627933,0.5795186589353084
224,0.3966195141252008,0.1134936917275509,0.172074704958191,0.5704863535336641
225,0.39964300725858415,0.11126818391624684,0.17737748725867708,0.5658977797197868
226,0.4163581650691906,0.10619658862566483,0.18952506113233336,0.5838897110102034
227,0.43606551458593484,0.0975175530116885,0.22730828569547126,0.6017624262880328
228,0.4373105466323887,0.09810080127219702,0.22612380481483255,0.6080168435704362
229,0.40168182058840185,0.11229665460395272,0.17740515254793304,0.5784503139311987
230,0.42005234011938447,0.10324342644714439,0.20689032876612654,0.5835914454875399
231,0.5031261646059365,0.11271925720421937,0.25749893111157707,0.7475716086617628
232,0.41430438577149664,0.10301701608250843,0.20091830793556661,0.5766181048271517
233,0.4205058350497366,0.10386292970959589,0.20650038461087553,0.5885109797336244
234,0.40079246258297097,0.1111107559976497,0.1750169383800045,0.5718579729588704
235,0.41588194099093256,0.10316284886685442,0.2017470023470357,0.5761563377157396
236,0.3810319863125279,0.11843538422346155,0.15176225381809555,0.552702264841507
237,0.4162032198153284,0.10514065462754904,0.1947350836073776,0.5810263137384359
238,0.4984384849094303,0.08481993534392686,0.32499202903826246,0.6686933255449884
239,0.5156693430312546,0.08555750753016712,0.34297150505939183,0.6997172304295537
240,0.5326384540812165,0.08922537107532597,0.3630409503148911,0.727862359531107
241,0.5437368457230305,0.09050475946151915,0.37844720405498705,0.7399154864547655
242,0.5620614979981465,0.09319000790036668,0.4007306817041399,0.7607637754079213
243,0.5606068168310077,0.09715446731829393,0.38715671110002703,0.7691885042366633
244,0.5615190251327976,0.09601566573907952,0.40038341879223405,0.7644195307827537
245,0.559438606621402,0.09430955876940701,0.3962411018274152,0.761913000150129
246,0.5675823853427338,0.0940652986871682,0.4082376889756837,0.7720543378941505
247,0.5584482772407334,0.08961264448841579,0.40258785507064315,0.7471186768045845
248,0.5010382429207356,0.11295208848692362,0.2597662984543268,0.7467960322170994
249,0.5566943211407561,0.09316098764182042,0.39337602735537947,0.7590646333352695
250,0.5275409775360925,0.08652391311610617,0.357142924036399,0.7115473400016279
251,0.5041147717576164,0.08805785637598615,0.31533975657050356,0.6917285828094243
252,0.51270859552343,0.08462718923707327,0.3402665826036958,0.6961528455885859
253,0.5021977321683104,0.08645944943043714,0.3152450661226522,0.6800732003339738
254,0.48159000386530343,0.08488585430100402,0.3025850519657761,0.6544342322104482
255,0.4974668135184592,0.08651147755763591,0.3123542327734113,0.6741167320313245
256,0.513122230181939,0.08309886560255643,0.34391363192056407,0.6923001090712689
257,0.50100907624373,0.08135360635511425,0.33353074783707964,0.6670799751052076
258,0.5025586943148098,0.08357876738639669,0.3259390088675828,0.683283071858479
259,0.5052015731680717,0.0870733237966644,0.3198396171621079,0.6925709626664052
260,0.49250012472715166,0.08642389413520485,0.30711487789066916,0.6639004616218762
261,0.48011141896252313,0.0890374846453567,0.2899849987367607,0.6520919761418288
262,0.4714691110994097,0.08956979814071642,0.27616896507552946,0.6426384859980824
263,0.5029090601616117,0.11137303872336952,0.2619731132617597,0.7414674153675564
264,0.4254099393145547,0.09782031495246486,0.2143005878588746,0.5822533580476341
265,0.4389217039323852,0.09880892452691474,0.23226222366177696,0.6114407407256538
266,0.46780153918757944,0.08671676742843423,0.2815293794891967,0.6301293409879173
267,0.4729205275479659,0.08870267717897887,0.2811578706163024,0.6474249359827293
268,0.4110191322159806,0.10818051582617084,0.18459904941982924,0.5771363352309883
269,0.46996752288976823,0.08966655703260909,0.2765341044290225,0.6425923346296246
270,0.4999273968785324,0.11281178807694273,0.24790427501190146,0.7392964106360574
271,0.5038772485851881,0.11298094630424074,0.26462844178188616,0.7457867514429998
272,0.4397197369581506,0.09494854735582094,0.23716369964143313,0.6058217796635101
273,0.45785894070599165,0.09045371546937833,0.25800606846482266,0.6244237990181314
274,0.457245257761792,0.09048136558698747,0.26305402745864426,0.6194906838725183
275,0.4345563817684246,0.09529908494309826,0.23097163157493622,0.5952753717194056
276,0.5047099085087663,0.11091743504835494,0.2646530917301331,0.7407847571717642
277,0.5023993489003475,0.11386725175178017,0.2601679620925481,0.7479453257188245
278,0.4086523316443453,0.10857931938268565,0.18301268805635132,0.5747191036982422
279,0.44028428359818716,0.09508421318559407,0.23628066679360712,0.6042193651206116
280,0.4109184070370888,0.10687186248319884,0.18901115890542267,0.5778056299312169
281,0.3813315702085763,0.11918321611139714,0.15665378506240996,0.5620716527310875
282,0.4237286088666001,0.10007125700235392,0.2129449024777482,0.5875182862027077
283,0.4845544980833544,0.0853251750910989,0.30254087468563967,0.6578840566885971
284,0.5347352817563592,0.08700197652867978,0.37068725392652624,0.7255447098760148
285,0.5063485947447883,0.08596826307250187,0.3277650577169747,0.6839937985057999
286,0.5138372499560814,0.08715780114421988,0.34075480677414394,0.6994388114887358
287,0.5350977388315148,0.08404597251091252,0.37569787159935647,0.7159467009679736
288,0.564259408558404,0.09541312778098536,0.39377810166881916,0.7587154536072009
289,0.5637795678835202,0.09581299381646803,0.39471237894021366,0.7723023664654303
290,0.5634931986711218,0.09678725349649976,0.3974755858030485,0.7711878115794614
291,0.5649597165243635,0.09473745125021604,0.4043416368020655,0.7679919366530844
292,0.5699471591403524,0.09578427443045953,0.41574978440643723,0.774799515629398
293,0.5656656021029716,0.09651443550217952,0.39623303552868006,0.772730194652758
294,0.5667873780876695,0.09449506135730901,0.4091238798745739,0.7684436784969803
295,0.5580297046560149,0.09522016560535142,0.3839391713661762,0.7569797922120073
296,0.5595909798299178,0.09287978149388258,0.3945528865988271,0.7593104570146573
297,0.5568708072273032,0.09407345367058052,0.38745306296813464,0.7649607740268891
298,0.5251040703552562,0.08454540462222901,0.36402604141680145,0.7078388432921403
299,0.5069851389239536,0.08584033624008826,0.3295720954983905,0.6870399532182662
300,0.5039542933995971,0.08399290155834972,0.3254552212006207,0.6792521041594126
301,0.5051764080186822,0.08646783487161686,0.3326932842149523,0.6863411567186486
302,0.4989355500176437,0.11174429411289043,0.2652275828537849,0.7403198185180386
303,0.5213892035192693,0.08500107989917095,0.3541832227629644,0.7068408801216611
304,0.5117355998667935,0.08463498923840243,0.33316222753674885,0.7001778799675192
305,0.5137111662419572,0.08275343457592256,0.3461551394710818,0.6929816644673742
306,0.47819545731086494,0.08728728148296258,0.2864831562743305,0.6464388157321309
307,0.4712975746255407,0.08765511368723942,0.2739423559471476,0.6325357960309079
308,0.48616156397868077,0.08668268218394552,0.29980175440541523,0.656630745644701
309,0.47721418665446225,0.0835831917277461,0.3000536176466444,0.6358763887300218
310,0.4740526094656896,0.085606465505453,0.2847655443660093,0.6395879969126129
311,0.4748334902372304,0.08514661375540292,0.28629241822973744,0.6352706231165548
312,0.48977601073060667,0.0858522616290761,0.3019804886333773,0.6659510602222747
313,0.49245177254592915,0.08598489715487086,0.31289504678780394,0.6678363061663638
314,0.46143880845335233,0.09044243926327376,0.26694473983343664,0.6336119713709562
315,0.49416154741959306,0.0849326635587131,0.31094139788971537,0.6631560175169345
316,0.5046438929346577,0.08797395132993509,0.32469507882513254,0.6932243303337535
317,0.503528747270654,0.11128013338730007,0.27138901308824054,0.7406065361090387
318,0.4430633222331242,0.0957104959998121,0.22965235324436511,0.6061851430506544
319,0.4603406897581181,0.08941870033268887,0.2599137442805808,0.6226164381650583
320,0.4732365437249999,0.08409387125499322,0.28845977733260936,0.6277121278000225
321,0.48762695887606133,0.08836891694538793,0.2957164375581778,0.6625708271821203
322,0.5030150542378257,0.11245225512210495,0.26521877168530344,0.7523807167873517
323,0.5046564848834523,0.11309120401559158,0.25466623541012406,0.7461624957673798
324,0.4137065922843848,0.10478716314474497,0.1987009761765002,0.5793533560093604
325,0.4588172349630749,0.08821737792469934,0.27021956507174494,0.6216877700326813
326,0.45074939963849553,0.09373495181694184,0.24681111797337946,0.6193534170819304
327,0.4121413513613719,0.10756471008007737,0.1914383653239003,0.5899306861870605
328,0.4414443395636003,0.0954889504176339,0.23810095257583896,0.6080429101852081
329,0.4556866897014125,0.0921159082519249,0.24920086567350025,0.6228087658035648
330,0.4927551888688151,0.08447536668277561,0.31372319994865794,0.6606615929969286
331,0.47780309592704884,0.08641842087867094,0.2874409606891557,0.6433323060612468
332,0.5153107546350167,0.08043110420608704,0.34883422004092124,0.6802547601648805
333,0.5453760559946138,0.08856196762528915,0.3821747864539139,0.7375198901391268
334,0.5569867157155668,0.09617535257896324,0.3846438518560376,0.7635748121722347
335,0.5617346171567756,0.09496635054096464,0.3990422181245711,0.7669718308925136
336,0.5637981841386333,0.09278481030136665,0.40461222553432347,0.7611846284096352
337,0.5617373317112248,0.0958100803090773,0.3929113622663743,0.7694414606698753
338,0.5664785160540561,0.09605183678880928,0.4035035484004462,0.7737484437952015
339,0.566059304858144,0.09565923435587009,0.4011991753757339,0.7748518463106621
340,0.5679170527889319,0.09871549542570976,0.40126987854757945,0.7801246781796277
341,0.5692956774489278,0.09743253506559334,0.4013717838395161,0.7754302192366145
342,0.5608547470226333,0.09252444931928339,0.4013581655576187,0.7559423672336216
343,0.5575899216473512,0.0946469115949907,0.39511702481274463,0.7646014627418196
344,0.5491458440489568,0.09250203294827919,0.3817459292557086,0.7508250057866672
345,0.5445195274418329,0.0897605407459686,0.37996742954932533,0.7415606363904387
346,0.5182141726642536,0.08736324125085117,0.34649767637808193,0.7038132759631398
347,0.5067352824846001,0.0851387691930861,0.32898762005370635,0.6871355360365887
348,0.5315773135237302,0.08824816651151556,0.35891817126328773,0.7246193639344853
349,0.5016084670818873,0.11302179698692225,0.2674189670056923,0.7461120295129113
350,0.4997265784599123,0.11233052737821272,0.257529780364158,0.7393341617348768
351,0.5050020503662526,0.11376342268023946,0.2668825352222159,0.7559034607867531
352,0.5007836147655421,0.08391081995874006,0.31910138036292784,0.6718242769986417
353,0.49494592116750447,0.08583877383316993,0.3090964463978865,0.6666023998847288
354,0.4999071823378662,0.0861005072198588,0.31777297333521987,0.6733287593062655
355,0.4977543673651877,0.08802162952106679,0.31017606913303924,0.6787439661868924
356,0.49616889938398606,0.08509386505978125,0.3108704518166819,0.6713303266091727
357,0.47900152812754454,0.08884750830947472,0.28728347725152126,0.6609825743457086
358,0.4951564129726606,0.08353626784155499,0.31751951088028113,0.6646039312270239
359,0.5087077187307569,0.08661534354305823,0.3248299156598406,0.695784942837344
360,0.5338483305188928,0.08624954656419681,0.3664340047709238,0.7216819228310304
361,0.49796807058688347,0.08398403314688517,0.3220350400688606,0.6612442967933636
362,0.4647786996532951,0.09185184845524416,0.26151753395913246,0.6333016273286445
363,0.4472667474251245,0.09126251992727837,0.2479701538159569,0.6087946542392968
364,0.4502273455510545,0.09114071652433385,0.2539254856166748,0.6162745231030919
365,0.4703384642494904,0.08784134893190465,0.278248585829347,0.6382261163514789
366,0.49838942079004345,0.0840353943270455,0.3181694557964875,0.67795091045931
367,0.49571052224329837,0.08181270963454158,0.3185233460595613,0.6621248460466475
368,0.47452144841887434,0.08603566607798897,0.2872357188379852,0.6363178716558285
369,0.4708325451816785,0.09084167617274468,0.27567086951382386,0.6444121349233976
370,0.4352083607772677,0.09754323497019658,0.22402506238884065,0.5983211107167323
371,0.47901057764565536,0.08777706204821469,0.2898837888997141,0.6561396570699594
372,0.48100777740413286,0.08572476634024877,0.2943743150742819,0.6470290508442836
373,0.45497787416859303,0.09110527413522998,0.25753425228023247,0.6245237670645628
374,0.440301384047387,0.09637957028566649,0.22925345310974957,0.6065701324063023
375,0.4150151548491883,0.10463879954921612,0.20013749020873708,0.5813592918085387
376,0.44873248559943846,0.09491693393399332,0.2420659442346965,0.6182411297163449
377,0.49374803781509,0.08464413073032725,0.31743266582599267,0.6648380141435298
378,0.5270498125713448,0.08744785901180006,0.3566652324952253,0.7174629775710546
379,0.5357623203839338,0.0873594316848146,0.36885167224171095,0.7248062488154575
380,0.5507825857234774,0.09424905879120024,0.37827662400707013,0.7605102095347956
381,0.5607494835191236,0.09557805825145264,0.3919959269286945,0.7649295662966945
382,0.5657158488153752,0.09612394733188988,0.4013935066610463,0.7651150761602009
383,0.5626225867233692,0.09539632380730959,0.4024082511924487,0.7632840698806942
384,0.5645913544516454,0.09543398617474926,0.4084808151025676,0.7714615315167783
385,0.5687087229585518,0.09638055856696834,0.3972562913385456,0.7724626469918724
386,0.5651344874201141,0.0967896795385556,0.40033696824360215,0.774839652221164
387,0.5650513909528495,0.09487757924325392,0.40411728865949725,0.7675263778194091
388,0.566025697441814,0.09660427614180389,0.4016658753435828,0.7683812193071612
389,0.5667456000352997,0.09669537484862462,0.40467285586100504,0.7709350075875724
390,0.5630974770923717,0.09332599532330892,0.4051215131395475,0.7644524289091603
391,0.5013726737329101,0.1089737182426406,0.2709440662812199,0.7312826753518519
392,0.5569760437341519,0.09410363750505621,0.3921825615021194,0.7615020530419704
393,0.53807845935943,0.08834874540682137,0.37239118639584257,0.7296712305047998
394,0.5521702915548281,0.08793435407619113,0.39819151495636484,0.7452369758470051
395,0.5013436244658014,0.11386708668246112,0.25351903326015546,0.7454931389200028
396,0.5006967104827056,0.11068593399938136,0.26402809362980567,0.7384753486549465
397,0.5014681766147008,0.11421068104654433,0.2585106718078724,0.7410854740601065
398,0.5239321194351187,0.08814941386937288,0.34543300786518755,0.7083907207927399
399,0.5035330478518923,0.08498323329641724,0.3211520262675246,0.678632476347317
400,0.5042096519167792,0.11303165796318597,0.2607685716287094,0.7483750293494089
401,0.5035717659063508,0.1121954832409456,0.2609380952626087,0.7434104065440094
402,0.5240740162163133,0.08484828780419873,0.35952695069469287,0.7088227085333563
403,0.5206897051320571,0.0841080619507972,0.3539934240217165,0.7010109703509435
404,0.517376229709878,0.08315535430948096,0.349624220167239,0.6986925168155158
