grid_id,p_s2_only_mean,p_s2_only_sd,p_s2_only_ci_2_5,p_s2_only_ci_97_5
442,0.04018008525979731,0.027858969628499562,0.00750666889679117,0.11519582085547299
443,0.042203635217702526,0.029310182616323566,0.009231553957874733,0.11648085736742958
444,0.03272482163315628,0.02090455628707849,0.004578994326918202,0.08282245674586401
445,0.025551320839900974,0.0174256956050262,0.00176849339750771,0.06216194119302443
446,0.03113784801616759,0.01998939367763511,0.00401979015242091,0.0762655990463786
447,0.03271725868194122,0.020899716150862824,0.0035717782317280767,0.0807931177264664
448,0.0507149523496531,0.05725383872418164,0.006440995152974606,0.20384673209185714
449,0.0306191351712556,0.019077300342503174,0.003330583367721236,0.07677412530684725
450,0.033036256430467925,0.022103775213921085,0.004644572463167522,0.08284223907080372
451,0.041284871693705566,0.027863988623723874,0.00866003046797661,0.11869573521936118
452,0.03662215570051096,0.022620704920784884,0.006195749172377271,0.09698321341648625
453,0.045483992079018806,0.03481683751819656,0.009167328265305332,0.14026347219440655
454,0.043017977094280443,0.030645408040642114,0.008761095781572633,0.12248852505135083
455,0.039984958193177905,0.030407931795895533,0.006518673209680677,0.11193916308507644
456,0.04875665502799884,0.03615935206586715,0.011552908065260253,0.1481698266896731
457,0.04115586304232607,0.03020913744095619,0.008395615079667096,0.1203420026036175
458,0.04109127499921019,0.027597254377721984,0.007853006643077995,0.11813532194172958
459,0.04509757011855518,0.03225380484247403,0.009292813393403087,0.13166658442796397
460,0.039857684724288925,0.027298350132154894,0.007572979123682396,0.10945267432512838
461,0.03705445170979019,0.024136407813234364,0.006115317628599409,0.0988766920495398
462,0.07590901008857627,0.07327927233340199,0.018201650396244533,0.29062133128008033
463,0.08352608904758924,0.084907679013835,0.01972076978594057,0.35052411701221076
464,0.09317632880004194,0.09250224189361247,0.021997062390457553,0.362416965620791
465,0.06658496205880812,0.061842973272664775,0.016291616918283833,0.24281594892054323
466,0.04307654236396303,0.03111725245265228,0.008778268100915037,0.12730821069831402
467,0.044546211305426686,0.03324835284135972,0.009002061132554544,0.1397101585411184
468,0.05011190419299062,0.035933055210701496,0.012375422723236485,0.1494301659871351
469,0.04908458540488708,0.037995299129253535,0.011365329910016748,0.15470223728643936
470,0.03180412153324004,0.020653352671384153,0.004311032063206216,0.08066019187272488
471,0.04742742800389465,0.037653833080491236,0.010503472721300491,0.1563179894438128
472,0.05457033770320159,0.04496952968918392,0.013007150953850062,0.1873565317282651
473,0.045184355396897316,0.03392910919764474,0.010675969363679733,0.1412021836196518
474,0.039236433370583856,0.02690688283211595,0.0068811720275538685,0.11575671395172854
475,0.037452909170398896,0.023032445298981095,0.00748625084627529,0.09665394359270349
476,0.04781144418637648,0.03449341589303063,0.01084144004805202,0.15064093208101278
477,0.051607069980616684,0.047297407374544,0.010046828228766777,0.18861688819938435
478,0.04435402995399256,0.032328309536465455,0.008447135121986443,0.13356323717431876
479,0.04357728646795729,0.0333198094461606,0.007722068810522389,0.1344775160304392
480,0.043802217602973925,0.031225639868364977,0.008852639845161273,0.1254273072366049
481,0.044610672245046584,0.030789867667849097,0.009740320824411114,0.12645092765556196
482,0.049081147933709164,0.03940776791051962,0.010716417527651697,0.1676909979403017
483,0.04490310280727776,0.033231497362056696,0.00908279713650892,0.14165736314598534
484,0.046204393403552535,0.03585103111474453,0.009288523505411614,0.15584647756465805
485,0.05155322045369152,0.05535313846433613,0.006864364215467533,0.1958895451285688
486,0.04960970415231954,0.050963086690070165,0.006315594499247404,0.19066426232805847
487,0.03751260467282249,0.024188377518585935,0.006771289025315893,0.10037486542266956
488,0.04522254367322897,0.032436365238380234,0.009458529868967468,0.13672362840249244
489,0.03594395504996864,0.023683830170440453,0.005883065337773111,0.09746855702777725
490,0.035614255988922,0.02289118531901211,0.005284835639327927,0.09003217813680604
491,0.03522748814019193,0.022962522342924372,0.00544942574164413,0.09159139059375075
492,0.04105591406698253,0.0286021655358443,0.007806453509221452,0.11732853064181126
493,0.04332373216847885,0.03207592625733515,0.008023951782635123,0.1342928426685817
494,0.040176244173279724,0.027460365944334854,0.008386732828580717,0.10886848373274899
495,0.03662121971893394,0.02263084219559482,0.006217125182955372,0.09418448647468594
496,0.032107831570649406,0.02090443006136156,0.003734909666086772,0.08200793646997546
497,0.03896015585408295,0.028445056435741724,0.00638025904817111,0.10863448094060651
498,0.046135979440758056,0.03840728234742721,0.009592423153859173,0.14323546696222433
499,0.03906956167552341,0.025942159592452527,0.005957646960614963,0.1106021550124372
500,0.054020714984125855,0.05042315559705791,0.01246119597724615,0.19467852137397756
501,0.06842342795638587,0.06344843637588067,0.017825283107968118,0.2652998416093104
502,0.06703756475589986,0.06510704984867607,0.016310951951674372,0.2547562199664762
503,0.07696852207242125,0.0759699094001023,0.01799783885349957,0.29547320024014584
504,0.06112734273063873,0.05351405382664766,0.01568760760483685,0.22090372677344655
505,0.026177621764076526,0.017219199517419053,0.002021510192439448,0.06300678836823835
506,0.03623766677918617,0.024785074283620732,0.00548974834182305,0.09092458525415816
507,0.06655560264735823,0.0585740561709451,0.016382839152323154,0.22953910512733722
508,0.07666969550606943,0.07631085709457801,0.01890872641725954,0.3064122776164855
509,0.08191358461406244,0.08615907237290067,0.01857519461093287,0.34759507662387973
510,0.060305703022071694,0.050590284702848605,0.015338152948122479,0.20929808860339513
511,0.046498631699455284,0.0350859159871781,0.010120362560457988,0.1398334371323934
512,0.04831084802733425,0.037128505401489376,0.01049117520978123,0.1600566732036743
513,0.048884868495901776,0.039208407624468186,0.011685667165016659,0.14592871935869425
514,0.04102128434277615,0.027545735645064837,0.008504231532378753,0.11184297531561216
515,0.050705446328915035,0.039954106211272745,0.011958449131733797,0.15869196020788218
516,0.07702127787321016,0.07380606025575741,0.01928309980396168,0.2994038345394919
517,0.09725106000009602,0.10400354385410614,0.021751828790222055,0.40719105029119756
518,0.07966521595210982,0.07844206691640351,0.02030743546330685,0.3164684462087428
519,0.05564068619000582,0.05205400829807071,0.012352752262420932,0.19321075940416044
520,0.0449926465256256,0.030937836959599122,0.009695435867573168,0.13059740857273694
521,0.04456674748266126,0.032751667399340184,0.008702536234253887,0.1326451575459795
522,0.048968375163831734,0.036530400043438285,0.009697618511123801,0.16169511308494167
523,0.04621391901752467,0.03330573078828283,0.00996368613131614,0.13694448241605978
524,0.04964474081569744,0.039701330309966726,0.009959757308731042,0.16817216554340925
525,0.04137385675735871,0.028333383130986697,0.008735706458253759,0.12325225122826014
526,0.04798680054996882,0.03648203839313903,0.00997085866736754,0.14794814886626162
527,0.04116878022056244,0.030307689105597474,0.007808560549902791,0.1141739832927982
528,0.04669422682326482,0.033089002770242966,0.0110269607453152,0.13156953187234985
529,0.042491465741696786,0.02936663412148158,0.009020747881688723,0.1185670811034521
530,0.045982512400233454,0.034891393007287295,0.00909922330113419,0.15319170708980026
531,0.055774589334260806,0.04719368240116751,0.013587780196946269,0.19173036213538552
532,0.048506718788372025,0.03563034130747196,0.01050244419745412,0.14985890539958446
533,0.03552439647670447,0.024214024907554813,0.004617852348050077,0.09302133394871472
534,0.04261706291955455,0.028802409882142443,0.008566880152870767,0.1164085955294841
535,0.047960985721327655,0.03493250641946365,0.011284956249247816,0.14633499253876772
536,0.05034246259102418,0.038191084813398446,0.012981282172039782,0.15244227365220903
537,0.04633660385433554,0.033685959757584434,0.010384737458078979,0.1374886155911066
538,0.047845583960812496,0.037247078259110195,0.010467062033553952,0.14614842607908776
539,0.05465225434867091,0.04629193511143831,0.013406374316093006,0.20627331491395803
540,0.055984627563142327,0.04461909479898196,0.012569881401955814,0.18989412358938526
541,0.043716325869254564,0.031151967451245637,0.008423905399081876,0.13062603421473357
542,0.04243266015681552,0.03154579389790751,0.008286929634036341,0.1209267231387229
543,0.042944695841288114,0.032796833152216216,0.008678237556892177,0.1249670694681864
544,0.039377247615087416,0.025471212605864355,0.0078001829867053495,0.1122498091701086
545,0.04085241390895225,0.02901926613926212,0.007762552693637621,0.11127664441351029
546,0.04022248563175664,0.027028052031936756,0.007656072139054803,0.11502510420577923
547,0.03765316276156171,0.024109472690543223,0.005209420683690225,0.10062166040364806
548,0.030564642769932114,0.018948936934892902,0.003808105599968279,0.07310691167165445
549,0.04574092762059954,0.03305451915249386,0.010303578188653306,0.1384317688166625
550,0.04211914194884777,0.028002987450606608,0.009171732116763334,0.11628231217348585
551,0.02131975485924436,0.016545309769650463,0.0006473320251950777,0.053691945388815165
552,0.02995175449761399,0.01887314007003126,0.003284547348230528,0.07226449173529198
553,0.03569060733316541,0.02402771707193526,0.005137502164183191,0.09278087455557589
554,0.08333574396188892,0.08307505914603282,0.020232131054895415,0.3359271269991244
555,0.06620080987385603,0.06247016757845788,0.015778612849785784,0.24924281773973073
556,0.06330948393272282,0.05560656368216303,0.01663044877386967,0.2249221673960537
557,0.0514378540922816,0.03741959152664704,0.012621017782544423,0.15761847475876198
558,0.04655707157435435,0.034057019540786146,0.009254180992023258,0.1404334868488611
559,0.044854939549881914,0.030971032176396837,0.010641550882527835,0.12979945957436634
560,0.04559951548680561,0.03459019469829922,0.008606253245158341,0.13720501272481178
561,0.046998394829454546,0.034577414187427206,0.010654371390497568,0.1429947778544566
562,0.0719859120828634,0.06775051837861598,0.017925888996553403,0.26162983944089585
563,0.13051411247363356,0.14625283548939316,0.02576484013162257,0.5727163711296306
564,0.11742364634407626,0.1265103030931643,0.02421360067182864,0.49980118305358745
565,0.0614510224273746,0.05456426392743064,0.014573626121589823,0.2237897946741723
566,0.05488031603728536,0.04520564458196576,0.01318563467218126,0.18431697754578483
567,0.0420509504624225,0.03020478571498011,0.008026593959918513,0.12083302420783514
568,0.043260686072850114,0.03257561735586301,0.008463111477725686,0.12523558736931317
569,0.040544493574545946,0.029244867576913972,0.008371074274350148,0.11221236893597132
570,0.036261542533648196,0.0230177401935326,0.006415840020627128,0.09805273557825168
571,0.040674114559540044,0.02895797060797595,0.0077685861006688405,0.11867614535897272
572,0.04118264406884456,0.028941243858851686,0.00837423683849769,0.11598263374672566
573,0.04041227537510451,0.029480902461891303,0.007467728374569084,0.1148801438234902
574,0.047048571845644316,0.03478041222586809,0.009967738237118622,0.14730727680124675
575,0.04347791392107284,0.0318559985910406,0.009235581256182948,0.13536983008227182
576,0.04472383241637866,0.03257687318126736,0.00927767047299155,0.13529433932529822
577,0.042223043397624276,0.029756999737882952,0.007715060796185904,0.12877096886351175
578,0.055286852249906204,0.04437981185852498,0.013873755395328077,0.18152257789003406
579,0.04606578161420376,0.03461377804943824,0.00949071944093305,0.14494862908211556
580,0.044423658528153546,0.03210080219683523,0.010137460332463565,0.1376538999156675
581,0.04418362581207794,0.03171789067312469,0.008092647493112953,0.13320656709212114
582,0.04489898634853847,0.030797550959085353,0.010261474182946014,0.1294448858126409
583,0.0513216211212753,0.04054728308696955,0.011106924047908947,0.15914436451260267
584,0.05504808291734144,0.04561178284046195,0.012583938748012124,0.17548203875585638
585,0.046005841282477394,0.032340111433644174,0.00947809722924612,0.13110143340165037
586,0.05399844489474385,0.0454077905008137,0.013787370082934862,0.1746650590395873
587,0.050254348091876955,0.037687994879360004,0.011777292165072475,0.1564951095127104
588,0.04511953379767936,0.03368069113296939,0.009195333970126436,0.14744193279855122
589,0.04385346034921277,0.031487591469582,0.008353756847057962,0.13015849200784288
590,0.042935735313008705,0.029163542535827428,0.008609415565313838,0.12044237420739357
591,0.041102000031285627,0.028280477575452195,0.008802314627817656,0.11508134685936022
592,0.040672396334744,0.027702577252731446,0.007444160563982287,0.11236165149567433
593,0.03230939374886851,0.020657988083954627,0.0042401572215454006,0.08343483930246526
594,0.030543312851307833,0.019635372129404745,0.003456437546108553,0.07306321523153565
595,0.02110191874636515,0.016314729588545723,0.00040844123105359856,0.05212140375835665
596,0.02128675455558522,0.016389337263804694,0.0005695985898663247,0.052963333079235494
597,0.02112005428831212,0.016131883606619272,0.0006475580375464249,0.05161184834873405
598,0.03267302206621607,0.019111340292804053,0.004770270757686243,0.07729936561305896
599,0.042004901536968384,0.02853666532660325,0.00927427217877139,0.12287201317120075
600,0.04674318364286183,0.03581264710557775,0.00980889475148908,0.14445512944735717
601,0.0475527779240896,0.036213953112516954,0.009968567696079868,0.15356455637140556
602,0.06449592771607031,0.05886812844696053,0.015000668276289623,0.22750357467608537
603,0.05472842671145647,0.04324504933837339,0.012573709003629247,0.17834095366410432
604,0.04726952773566414,0.03665252840631147,0.009799571386830042,0.15259324670648042
605,0.045293156564601464,0.034538971068884775,0.008439373679509487,0.1385678599204827
606,0.02098358480489734,0.01614957287591371,0.0005157080852363287,0.05170940639967749
607,0.02116906059827497,0.016262323690917988,0.0005660178157666203,0.05168492591613095
608,0.053651497661084215,0.04483264670604527,0.012535498270269943,0.17382712297562128
609,0.13034924135836265,0.1478207400577694,0.026146207264815174,0.5813883963284214
610,0.10716425421291312,0.11584571740526017,0.023014349122914227,0.47171929372691723
611,0.054692226745260204,0.044493909365689595,0.01301454692139983,0.18388167559507576
612,0.05609055084787554,0.04690786256180726,0.013399572815093835,0.20314228801992265
613,0.04072812314749154,0.029068244016914498,0.007501923979645857,0.1154286649674593
614,0.04195384579514923,0.029022042616079657,0.008388963085718269,0.11699803677925591
615,0.044455625362972616,0.03289534270377693,0.009817917295708127,0.12781201827167918
616,0.038015385431733224,0.026346733425866943,0.0050467249920718976,0.10449640314846892
617,0.042892613083994675,0.02944053755042334,0.008946327956406985,0.12165518975200482
618,0.03428776758210391,0.021937566853440855,0.0055157267102413365,0.08600656382735754
619,0.04251680293930651,0.030988327745909868,0.007701219306501838,0.1286645559100317
620,0.04223028008265929,0.030070058952668698,0.007313809712027472,0.12365146776624297
621,0.04718465691618347,0.03308614165083185,0.010282534083581317,0.14289536858415536
622,0.04154767788596755,0.027709077565604846,0.009184666503260936,0.11587247476018181
623,0.04427247640226549,0.0301296235316437,0.009023678604579225,0.12308170497137276
624,0.0484780852139358,0.03779258172156069,0.01160105483675608,0.15343991293783854
625,0.05104376399439317,0.041023036126298415,0.012074400213890626,0.16839502487082506
626,0.04775865404768034,0.036573581754800626,0.010086930400099605,0.14359128534852783
627,0.04761655445083386,0.036911247442890024,0.010842136752088435,0.14934285220527832
628,0.04565346147824369,0.03402378153562472,0.01049911869202643,0.13755553909030188
629,0.048802878660631044,0.03929121405331853,0.010706636120513558,0.15662869468223806
630,0.05973478152875872,0.04962755973531859,0.014916663308206755,0.2046599252320168
631,0.06234847556742934,0.05477348395216445,0.014308596006138338,0.2247008267921088
632,0.05511778539662408,0.045007993645960205,0.012646387752988042,0.1877467226215989
633,0.04683934431865799,0.03685454656307469,0.010022711567558473,0.14217087523706384
634,0.0460804704857314,0.035360178650405236,0.010152610389439832,0.14811134487873545
635,0.04339439721508437,0.03402530395830776,0.008319135347282954,0.12428808407679473
636,0.04112351816795295,0.028372087392772534,0.00794052035521744,0.11812210629273566
637,0.03814238194570046,0.025547314292738033,0.006719360413331064,0.10303959287600357
638,0.03773901084821865,0.024744816099623406,0.007060549902593662,0.09843491566670548
639,0.04600400168474289,0.03207662803439,0.010466082476939156,0.13506936887682422
640,0.06848001764366357,0.06257801573029388,0.017286528393010363,0.24864378002606147
641,0.0652062074154216,0.0603866903434492,0.015950027650375086,0.2636460698531126
642,0.0531506648098544,0.044894452799808665,0.010576106649863888,0.17488984495837193
643,0.0513633211766967,0.04190917155576612,0.010657313174698767,0.17708108539407827
644,0.036132471294927936,0.023929744490599123,0.005915193438896767,0.09296748528684591
645,0.039279340946174704,0.02758669026880365,0.007700589864524795,0.11274987186533517
646,0.03357139819271444,0.022485477932765483,0.0034458573668481782,0.08673550876047166
647,0.057232644622311736,0.049097976367464845,0.015203041484267758,0.18894197291060663
648,0.07383334769701784,0.0700967051052217,0.019364190980928796,0.27877743851394116
649,0.04476438674269521,0.0317617352057945,0.009223610614784682,0.13070866278508603
650,0.050466502845205485,0.03801426023132641,0.01227846748275612,0.15921100569308588
651,0.049879351801548226,0.04004559723326231,0.010885449518623427,0.16380074360008615
652,0.03910153172909925,0.025355363022374185,0.006915930096845371,0.10346263012589943
653,0.049414385882476757,0.03976212072804155,0.009537310549722447,0.1647905093253299
654,0.08677581194982369,0.08748309437692722,0.021474835581137316,0.3618807003596039
655,0.12640511322371176,0.15082464901425185,0.024420225846564943,0.6032825507211593
656,0.07786917294977116,0.07568656837206238,0.018240526042222285,0.3005455140623279
657,0.07878632086201337,0.0772622281284011,0.01869412427477121,0.3133092504899602
658,0.07751850328207072,0.08312910063314517,0.01791577248818156,0.32718881898848445
659,0.05511142195484282,0.04892934605378981,0.011747138874736085,0.18279399902527635
660,0.04092426100087288,0.030012005176625223,0.006529981187502128,0.1125399682321352
661,0.04296162614513685,0.032378416892447366,0.008801923284754714,0.12488765658872703
662,0.037191522705623925,0.024131038311757926,0.005665853189763079,0.10062667550082123
663,0.037317404558339734,0.023016605332145158,0.005823562003472661,0.09675234937186476
664,0.03916719787512909,0.02610731694541031,0.00779928032742656,0.10639864787653733
665,0.03612856056543613,0.023143761545040525,0.0065471138018531145,0.09482547111618692
666,0.04118469872900148,0.027584584223466168,0.008404676621952205,0.11438384659819822
667,0.043168709710571615,0.030324491331712278,0.009422532985005297,0.12848897296363057
668,0.04463111040534948,0.03280277531673889,0.008196449054996138,0.14165348740886655
669,0.040314249761884746,0.028221470380319167,0.008111549172290284,0.11648268351937242
670,0.035984686050973415,0.02332424482354928,0.005707920009012031,0.09220286606878131
671,0.039790025458384254,0.026860047918826256,0.0076512005451263585,0.11037858210027449
672,0.03864835914272449,0.028204489795585163,0.006757663482548674,0.10565737157290252
673,0.04336775267285252,0.030716769505088334,0.00914338379998463,0.1313124191405112
674,0.053609010014332874,0.042920324246069404,0.013585809694703061,0.183254100456788
675,0.05324360900853683,0.04524418159412402,0.012853863785911053,0.17883080403034812
676,0.05393137298815038,0.043938659283275616,0.013110614354256846,0.17836781345693006
677,0.04895355745132092,0.04078215243103338,0.009689403375056391,0.1590011640765494
678,0.04539596741945967,0.03313797468309954,0.009254862640126225,0.1353236274322382
679,0.0474112180865577,0.03423740803419297,0.011078577226150547,0.1378880773786583
680,0.0403284838407752,0.028708415005475916,0.007150767771316404,0.1227120798227661
681,0.03967396744978153,0.0279847687491234,0.006832566128267302,0.11086446909279468
682,0.04019482916254593,0.026795645869136027,0.007321825082921529,0.11366213484012666
683,0.03879696782656781,0.02634924501401973,0.007268571230083834,0.10559462270092268
684,0.03790511744256192,0.027072523907480772,0.005515010302104577,0.10311192369877437
685,0.03599541826307373,0.02264144972547176,0.005657455815034576,0.09189783240830197
686,0.04453581990555136,0.031433423013769474,0.008866203594436897,0.12586975740753745
