grid_id,belief_damage_best,plausibility_damage_best,ds_damage_mid_best,uncertainty_ds_best,conflict_k_best
1135,0.5166650797577814,0.5968841091562233,0.5567745944570023,0.08021902939844182,0.2520477940217334
1136,0.5219604718402768,0.6025631843615694,0.5622618281009231,0.08060271252129254,0.25560817839536115
1137,0.5152885073092641,0.5955525518695024,0.5554205295893833,0.08026404456023822,0.25246727437252503
1138,0.4453616208584529,0.5228781946415324,0.48411990774999264,0.07751657378307956,0.2259719815803202
1139,0.2908485561958052,0.3624727059690951,0.32666063108245014,0.07162414977328992,0.16229372090396266
1140,0.32541210377671137,0.3978717589064585,0.36164193134158495,0.07245965512974713,0.17195300070690012
1141,0.3293110996640911,0.40187607770633527,0.3655935886852132,0.07256497804224418,0.17315485212342246
1142,0.2836725804259057,0.3552543660115864,0.3194634732187461,0.0715817855856807,0.16179794190545502
1143,0.27153120469409314,0.3435264483264107,0.30752882651025193,0.07199524363231757,0.16661161247787065
1144,0.2863197471355311,0.3580289736840692,0.3221743604098002,0.07170922654853813,0.1632875867181815
1145,0.20883517876202395,0.2779700067182801,0.24340259274015202,0.06913482795625613,0.13213062397488062
1146,0.19999188137181592,0.26894386647390867,0.2344678739228623,0.06895198510209276,0.12982925856069472
1147,0.1400859181172856,0.20605359694691808,0.17306975753210185,0.06596767882963248,0.09046367759951912
1148,0.2332522726369002,0.30257084067178736,0.2679115566543438,0.06931856803488716,0.13443105215614462
1149,0.22142924175687045,0.2902827393227917,0.25585599053983105,0.06885349756592121,0.1285845727364071
1150,0.20263026848525278,0.2707429961648449,0.23668663232504883,0.06811272767959212,0.11910736738888326
1151,0.2309332322782414,0.3001560337778518,0.2655446330280466,0.06922280149961044,0.13323357766244623
1152,0.09529083252892985,0.1634486928259032,0.12936976267741654,0.06815786029697336,0.11969067487489254
1153,0.26789241823283994,0.3397895600628518,0.3038409891478459,0.0718971418300119,0.16547447544077087
1154,0.31100751833903595,0.3840160831144859,0.3475118007267609,0.07300856477544992,0.1781786125430621
1155,0.30445888891180856,0.37684310371939855,0.3406509963156035,0.07238421480758997,0.17108999303935835
1156,0.27210045017573004,0.3446954357919042,0.3083979429838171,0.07259498561617418,0.1734966335383919
1157,0.27744167664104674,0.3505036951342102,0.3139726858876285,0.07306201849316346,0.17877987444852358
1158,0.3066480207681401,0.3784112503316874,0.3425296355499137,0.0717632295635473,0.16391722662273472
1159,0.3440081204017916,0.4163196133000187,0.38016386685090514,0.07231149289822715,0.17025637840937174
1160,0.4306067522048841,0.506430090023493,0.46851842111418857,0.07582333781860899,0.2086869066152553
